user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role
usr_a2914cac,cmp_bf6b2c,2024-01-26,UK,Organic,Trial_Basic,Viewer
usr_348b3ee0,cmp_3a8c84,2024-03-27,DE,Paid_Search,Trial_Pro,Member
usr_f17fb25b,cmp_69f4c0,2024-03-16,US,Referral,Free,Admin
usr_e0fd0084,cmp_7e61b7,2024-08-18,IN,Direct,Trial_Basic,Member
usr_69b2766a,cmp_70caa5,2024-05-14,US,Direct,Trial_Basic,Member
usr_bd27e1c5,cmp_a01a6f,2024-08-13,UK,Organic,Trial_Pro,Viewer
usr_4998f562,cmp_b0018d,2024-06-30,FR,Email,Trial_Basic,Member
usr_0ddfcfd8,cmp_db8e5b,2024-04-11,UK,Organic,Trial_Basic,Admin
usr_55b32812,cmp_66a659,2024-03-19,IN,Organic,Trial_Basic,Viewer
usr_9266ccaa,cmp_88e9a9,2024-01-07,FR,Social,Trial_Pro,Viewer
usr_b1173b28,cmp_60ce2f,2024-12-27,FR,Organic,Trial_Pro,Member
usr_29b2f315,cmp_1c2f04,2024-01-23,ES,Paid_Search,Trial_Basic,Member
usr_6257eff5,cmp_36800a,2024-01-03,US,Direct,Trial_Pro,Viewer
usr_896e6106,cmp_ec3a47,2024-10-19,US,Referral,Trial_Pro,Member
usr_5b070f63,cmp_3d7744,2024-09-16,UK,Direct,Trial_Basic,Viewer
usr_461774f0,cmp_f30fc5,2024-01-23,FR,Referral,Trial_Pro,Member
usr_6215c968,cmp_30ea86,2024-08-02,IN,Referral,Free,Viewer
usr_ce13a6da,cmp_497d6f,2024-04-25,DE,Paid_Search,Free,Viewer
usr_dc985f07,cmp_014e1e,2024-09-07,FR,Paid_Search,Trial_Basic,Viewer
usr_86f6d2b3,cmp_5b2f28,2024-08-25,FR,Direct,Trial_Basic,Admin
usr_bf2e1517,cmp_055241,2024-11-30,FR,Organic,Free,Admin
usr_c9fe7ef1,cmp_c776e1,2024-02-14,ES,Email,Trial_Pro,Member
usr_01513ba0,cmp_35cef4,2024-09-13,ES,Paid_Search,Trial_Pro,Viewer
usr_e9ef2b00,cmp_eac957,2024-06-22,FR,Paid_Search,Trial_Pro,Member
usr_73e04306,cmp_b6e38c,2024-01-21,UK,Social,Trial_Basic,Member
usr_03ff77b8,cmp_a5af23,2024-03-16,UK,Organic,Trial_Basic,Member
usr_6fd55c29,cmp_477fd3,2024-01-19,ES,Referral,Trial_Basic,Member
usr_cfa4e7e6,cmp_e95363,2024-09-23,UK,Referral,Trial_Basic,Admin
usr_134af896,cmp_4b7810,2024-06-18,ES,Direct,Trial_Basic,Viewer
usr_2d2ba0c9,cmp_51b915,2024-07-27,UK,Referral,Free,Member
usr_8f276016,cmp_e3a0e8,2024-09-02,US,Direct,Trial_Basic,Member
usr_5b9f8c41,cmp_c91e10,2024-11-11,ES,Email,Trial_Pro,Viewer
usr_e688b3bf,cmp_f72b4e,2024-10-21,FR,Referral,Trial_Pro,Member
usr_82117690,cmp_81aabe,2024-01-14,IN,Organic,Trial_Basic,Admin
usr_fd173f1e,cmp_c60284,2024-05-25,US,Social,Trial_Basic,Admin
usr_e24cdf11,cmp_d22ce9,2024-10-07,DE,Organic,Trial_Pro,Admin
usr_03ce772f,cmp_4ab2b2,2024-01-10,IN,Social,Trial_Pro,Viewer
usr_d280811a,cmp_9207ef,2024-12-25,UK,Referral,Trial_Pro,Viewer
usr_102af699,cmp_89e003,2024-07-14,US,Direct,Trial_Pro,Viewer
usr_aefde6bc,cmp_a99d8f,2024-02-11,DE,Direct,Free,Member
usr_ba153fb3,cmp_4dbb79,2024-09-27,UK,Referral,Trial_Pro,Admin
usr_f65aad23,cmp_371402,2024-01-04,US,Organic,Trial_Pro,Member
usr_a011a684,cmp_c7ac33,2024-03-17,FR,Social,Trial_Pro,Admin
usr_ec493b0d,cmp_a40f88,2024-03-03,DE,Referral,Trial_Basic,Member
usr_d8d29c43,cmp_603fa2,2024-11-27,FR,Social,Trial_Pro,Admin
usr_a47c10f3,cmp_2a5862,2024-04-08,UK,Direct,Trial_Pro,Viewer
usr_3ad80941,cmp_eec5a6,2024-10-13,US,Social,Trial_Pro,Viewer
usr_093b8558,cmp_dd5b91,2024-08-27,UK,Email,Trial_Basic,Viewer
usr_19adc419,cmp_b76583,2024-03-03,ES,Email,Trial_Pro,Member
usr_20a5a8a7,cmp_d58d55,2024-04-03,DE,Organic,Trial_Pro,Admin
usr_2e7f05a9,cmp_bd7d7d,2024-10-13,UK,Direct,Trial_Basic,Member
usr_63562ac0,cmp_be6a4c,2024-10-11,FR,Organic,Trial_Pro,Member
usr_fa3f0f36,cmp_e20e17,2024-07-30,IN,Direct,Trial_Pro,Member
usr_97763fca,cmp_6301c0,2024-07-05,IN,Social,Free,Viewer
usr_87a86d71,cmp_f73cc9,2024-09-08,IN,Organic,Trial_Basic,Member
usr_1e7f0b41,cmp_63db69,2024-12-14,ES,Direct,Trial_Pro,Member
usr_832421a2,cmp_cf6707,2024-06-28,ES,Email,Free,Viewer
usr_771c7335,cmp_0fca58,2024-05-26,DE,Direct,Trial_Pro,Member
usr_d44a75ce,cmp_f5f332,2024-06-08,DE,Email,Trial_Basic,Member
usr_70e6cbfe,cmp_f276ba,2024-02-23,IN,Paid_Search,Trial_Basic,Admin
usr_859ce6c2,cmp_66dde6,2024-11-26,FR,Referral,Trial_Pro,Viewer
usr_a56555e5,cmp_2fe1f0,2024-10-25,FR,Paid_Search,Free,Member
usr_ffa221eb,cmp_c4b051,2024-11-24,IN,Direct,Trial_Pro,Admin
usr_09c8db44,cmp_cec888,2024-12-06,IN,Paid_Search,Trial_Pro,Admin
usr_1018e4c4,cmp_2d184e,2024-01-19,DE,Email,Trial_Basic,Member
usr_cf2b3026,cmp_30bad6,2024-09-26,IN,Paid_Search,Free,Member
usr_cb18947a,cmp_d2c8a3,2024-09-24,FR,Social,Trial_Basic,Member
usr_86fb6d11,cmp_807276,2024-06-04,FR,Organic,Trial_Pro,Member
usr_4ce75f5a,cmp_debfcf,2024-11-01,ES,Paid_Search,Trial_Pro,Member
usr_f7651955,cmp_1c0813,2024-01-07,FR,Organic,Trial_Pro,Viewer
usr_965344ce,cmp_70ae63,2024-11-29,DE,Organic,Free,Viewer
usr_607bba68,cmp_ef6afb,2024-10-14,IN,Organic,Free,Member
usr_559864a0,cmp_f5b2f7,2024-04-15,FR,Direct,Trial_Basic,Member
usr_24fab2f0,cmp_663534,2024-09-07,UK,Direct,Trial_Basic,Viewer
usr_1d4c6650,cmp_27614c,2024-02-27,IN,Paid_Search,Trial_Pro,Viewer
usr_7dd55bf0,cmp_0479e7,2024-01-08,US,Direct,Trial_Pro,Viewer
usr_7b3dcd1b,cmp_437a12,2024-10-18,US,Paid_Search,Trial_Pro,Member
usr_e604842e,cmp_7b1973,2024-04-14,FR,Direct,Trial_Basic,Admin
usr_739a0bbe,cmp_2e016b,2024-08-25,UK,Paid_Search,Trial_Basic,Member
usr_4dc65380,cmp_bc50a3,2024-09-02,IN,Social,Trial_Pro,Member
usr_3473f7d6,cmp_d4c9b6,2024-05-27,IN,Organic,Trial_Pro,Member
usr_c3580a8e,cmp_978e34,2024-01-20,IN,Email,Trial_Basic,Admin
usr_b29216ee,cmp_edbe15,2024-08-28,FR,Paid_Search,Trial_Pro,Admin
usr_d8e33d02,cmp_a56cbf,2024-03-27,UK,Direct,Trial_Pro,Admin
usr_32da247a,cmp_40e2e4,2024-02-25,ES,Direct,Trial_Pro,Viewer
usr_a1b4ba57,cmp_1496ab,2024-11-05,ES,Direct,Trial_Basic,Member
usr_1f07ab2a,cmp_cc6244,2024-11-03,FR,Email,Trial_Pro,Member
usr_65306401,cmp_96e548,2024-04-23,IN,Direct,Free,Member
usr_7c7afc73,cmp_5dad88,2024-01-11,ES,Paid_Search,Trial_Basic,Member
usr_8101f94b,cmp_f98453,2024-02-13,IN,Social,Free,Member
usr_aca9c704,cmp_a8fe3d,2024-04-25,DE,Paid_Search,Trial_Basic,Member
usr_e73bc1ec,cmp_a8f225,2024-11-26,IN,Organic,Trial_Basic,Viewer
usr_c2f927d8,cmp_c64be9,2024-12-06,FR,Paid_Search,Trial_Pro,Admin
usr_7089ba5d,cmp_1bb691,2024-10-15,IN,Organic,Trial_Pro,Viewer
usr_777ae05c,cmp_75ebd3,2024-12-05,US,Direct,Trial_Pro,Viewer
usr_3c71acbb,cmp_d582aa,2024-06-14,ES,Referral,Trial_Basic,Viewer
usr_31523588,cmp_5be686,2024-06-05,UK,Email,Trial_Pro,Viewer
usr_f73b482e,cmp_b7afa4,2024-07-26,UK,Direct,Trial_Basic,Member
usr_b710a00f,cmp_20ac49,2024-09-02,UK,Paid_Search,Trial_Basic,Viewer
usr_b0b40c25,cmp_ff5f39,2024-02-03,IN,Paid_Search,Trial_Pro,Member
usr_eaa06e23,cmp_2d184e,2024-01-25,ES,Organic,Trial_Pro,Member
usr_21b66f4d,cmp_3734ee,2024-01-27,FR,Direct,Free,Member
usr_713a2a90,cmp_d12abf,2024-08-13,FR,Organic,Trial_Pro,Member
usr_e971a201,cmp_e19051,2024-12-12,US,Paid_Search,Trial_Basic,Viewer
usr_11dfd335,cmp_c6fff1,2024-11-05,UK,Referral,Trial_Basic,Admin
usr_3da4710c,cmp_72099c,2024-10-31,IN,Referral,Trial_Pro,Member
usr_1f2ee06a,cmp_03dfad,2024-02-25,UK,Social,Trial_Pro,Member
usr_6ee45997,cmp_7a57d2,2024-10-10,DE,Referral,Trial_Pro,Viewer
usr_1931d295,cmp_ad48b0,2024-07-25,US,Social,Free,Viewer
usr_fb719fee,cmp_8ebe86,2024-03-30,UK,Email,Trial_Pro,Admin
usr_15bf0e2c,cmp_837595,2024-10-16,IN,Referral,Trial_Basic,Viewer
usr_e3581d4a,cmp_d5b54e,2024-04-01,FR,Direct,Trial_Pro,Member
usr_e6341fec,cmp_84e2ec,2024-05-26,DE,Direct,Trial_Pro,Member
usr_3fb597c0,cmp_5d8942,2024-03-22,ES,Email,Trial_Basic,Viewer
usr_01fd20fe,cmp_928c0a,2024-05-30,FR,Email,Trial_Basic,Member
usr_465891f6,cmp_f8ed59,2024-04-20,UK,Referral,Trial_Basic,Viewer
usr_184dfe92,cmp_4dc6e3,2024-12-19,US,Email,Trial_Basic,Member
usr_3697d5fa,cmp_b8f23d,2024-02-27,IN,Paid_Search,Trial_Pro,Viewer
usr_a139072a,cmp_0b06c6,2024-12-14,DE,Referral,Free,Member
usr_388363a8,cmp_db7cd3,2024-03-25,FR,Social,Trial_Basic,Viewer
usr_a7bd2432,cmp_acec39,2024-12-09,ES,Direct,Trial_Basic,Member
usr_164b59fa,cmp_959a19,2024-09-27,US,Organic,Trial_Pro,Admin
usr_6dd450d1,cmp_bc4158,2024-04-22,FR,Referral,Free,Member
usr_283a05ae,cmp_02df2e,2024-06-20,UK,Organic,Trial_Basic,Viewer
usr_152447f2,cmp_b7de84,2024-02-29,FR,Social,Trial_Basic,Viewer
usr_00794744,cmp_4f735f,2024-07-19,UK,Email,Trial_Basic,Viewer
usr_ad43b0c7,cmp_6643df,2024-01-02,FR,Organic,Trial_Basic,Admin
usr_4d3f0c43,cmp_204789,2024-05-05,IN,Social,Free,Member
usr_33dd7c90,cmp_c8eda2,2024-12-16,US,Social,Free,Admin
usr_f57470a2,cmp_9da9c6,2024-01-22,FR,Social,Trial_Basic,Member
usr_e02c1554,cmp_f97c89,2024-09-07,US,Paid_Search,Trial_Pro,Member
usr_e2ee0642,cmp_18cebd,2024-02-25,FR,Organic,Trial_Pro,Viewer
usr_89306ea5,cmp_521733,2024-02-13,UK,Email,Free,Admin
usr_1d2fed2d,cmp_0b3be0,2024-04-14,ES,Direct,Trial_Pro,Member
usr_41fae336,cmp_799d5e,2024-11-30,ES,Paid_Search,Trial_Basic,Member
usr_5500d3ea,cmp_2efab6,2024-01-13,FR,Paid_Search,Trial_Basic,Member
usr_8a614d91,cmp_1973f2,2024-12-26,DE,Direct,Trial_Pro,Viewer
usr_a60b5c71,cmp_d7145c,2024-01-13,ES,Social,Trial_Pro,Viewer
usr_03d6cff8,cmp_5034ac,2024-11-08,UK,Email,Trial_Pro,Admin
usr_0cd0ade5,cmp_183834,2024-12-02,FR,Referral,Trial_Basic,Member
usr_7f3db181,cmp_bb5f13,2024-01-25,ES,Social,Trial_Basic,Admin
usr_ef2ad270,cmp_34a82f,2024-06-08,US,Organic,Trial_Pro,Member
usr_cfb69425,cmp_4f43d0,2024-11-01,US,Direct,Free,Member
usr_69b7b1de,cmp_0ad0f4,2024-07-24,US,Direct,Free,Member
usr_25c02133,cmp_ca27a8,2024-02-18,IN,Social,Trial_Basic,Member
usr_60cdd54d,cmp_5b41eb,2024-12-31,DE,Referral,Trial_Basic,Member
usr_6b8531ab,cmp_9fc56d,2024-08-24,UK,Email,Trial_Pro,Viewer
usr_c7c165a3,cmp_cb2293,2024-11-26,DE,Referral,Free,Admin
usr_5f796773,cmp_43e2f7,2024-12-13,UK,Email,Trial_Pro,Viewer
usr_e7f3b40e,cmp_83193b,2024-05-20,DE,Paid_Search,Free,Member
usr_1072e235,cmp_e66087,2024-01-03,DE,Email,Trial_Pro,Admin
usr_1867c2bf,cmp_37f691,2024-05-02,ES,Paid_Search,Trial_Basic,Member
usr_84836fd6,cmp_bb9b90,2024-04-11,IN,Organic,Trial_Basic,Viewer
usr_0761acab,cmp_5dc289,2024-01-13,IN,Paid_Search,Trial_Pro,Viewer
usr_6c2f38a3,cmp_942564,2024-09-23,FR,Organic,Trial_Pro,Member
usr_147f59da,cmp_622d44,2024-04-04,ES,Paid_Search,Trial_Basic,Member
usr_e6971412,cmp_efd6e7,2024-11-17,FR,Referral,Trial_Pro,Viewer
usr_aeea2478,cmp_3db84b,2024-09-25,ES,Organic,Trial_Basic,Member
usr_c0722005,cmp_94330c,2024-09-23,UK,Email,Trial_Pro,Member
usr_092cfe9d,cmp_32b5c5,2024-10-16,ES,Referral,Free,Admin
usr_4e9d67b2,cmp_7907f2,2024-09-17,US,Organic,Free,Member
usr_68829124,cmp_d85209,2024-10-20,US,Paid_Search,Free,Admin
usr_3e09b38d,cmp_34c35f,2024-05-27,US,Paid_Search,Trial_Basic,Member
usr_44384d9a,cmp_082573,2024-05-18,US,Social,Trial_Pro,Admin
usr_7d8abfcc,cmp_979ac5,2024-05-27,FR,Email,Free,Member
usr_7be2be0e,cmp_2562db,2024-10-30,DE,Paid_Search,Trial_Pro,Admin
usr_adb8e847,cmp_f55fbd,2024-01-07,FR,Referral,Free,Viewer
usr_8018b4c7,cmp_c786a5,2024-09-13,IN,Social,Free,Viewer
usr_822db241,cmp_c9b150,2024-04-30,DE,Referral,Trial_Pro,Viewer
usr_dad611fb,cmp_ac19e1,2024-04-11,US,Social,Trial_Basic,Viewer
usr_42eeefcd,cmp_ff28b6,2024-12-08,FR,Paid_Search,Trial_Pro,Viewer
usr_9bec55ee,cmp_acbe93,2024-10-17,ES,Paid_Search,Trial_Pro,Viewer
usr_d2c0086b,cmp_0b49a3,2024-11-05,ES,Referral,Trial_Basic,Admin
usr_369c3584,cmp_7cefb0,2024-11-25,ES,Email,Free,Viewer
usr_e30ebb18,cmp_adf246,2024-03-12,IN,Direct,Trial_Basic,Viewer
usr_4339cc7d,cmp_85271a,2024-01-29,IN,Email,Trial_Pro,Member
usr_c2ffea41,cmp_298d5e,2024-06-09,UK,Email,Trial_Pro,Member
usr_7b1b987b,cmp_c86a4c,2024-06-09,UK,Paid_Search,Free,Admin
usr_2e4f31ac,cmp_d39dd7,2024-01-18,UK,Organic,Free,Viewer
usr_362b68c9,cmp_3dc371,2024-11-26,FR,Direct,Trial_Pro,Member
usr_1068de45,cmp_812d4f,2024-06-22,FR,Organic,Trial_Pro,Member
usr_def2615b,cmp_957186,2024-07-31,IN,Referral,Trial_Pro,Admin
usr_d0008472,cmp_588f9a,2024-12-25,FR,Referral,Trial_Pro,Member
usr_3dca866a,cmp_2d3ff1,2024-04-16,UK,Social,Trial_Pro,Member
usr_6d8e8254,cmp_4e77a2,2024-12-30,DE,Direct,Trial_Pro,Viewer
usr_c21164ef,cmp_aadc99,2024-08-13,IN,Email,Trial_Pro,Viewer
usr_86fc0df6,cmp_159a18,2024-11-08,DE,Organic,Trial_Basic,Member
usr_365e7701,cmp_73e50b,2024-10-22,ES,Organic,Trial_Pro,Admin
usr_ae12cf2f,cmp_8ad1e9,2024-11-28,ES,Paid_Search,Trial_Basic,Viewer
usr_f426a3a2,cmp_0d2499,2024-04-15,IN,Social,Trial_Basic,Viewer
usr_d9ea4893,cmp_9111c3,2024-08-14,US,Organic,Trial_Pro,Member
usr_abf41cb6,cmp_b43d8c,2024-02-05,UK,Social,Trial_Pro,Viewer
usr_1b127016,cmp_82a593,2024-11-19,DE,Paid_Search,Trial_Basic,Admin
usr_07cacd1b,cmp_f9fca0,2024-10-05,UK,Email,Free,Admin
usr_8c2e7385,cmp_ca96f4,2024-11-01,DE,Email,Trial_Pro,Member
usr_52022b99,cmp_f9b951,2024-05-02,FR,Social,Trial_Basic,Member
usr_cc7d350d,cmp_544fb1,2024-04-21,FR,Organic,Trial_Pro,Member
usr_8ac959c0,cmp_e938f7,2024-01-22,US,Referral,Trial_Basic,Viewer
usr_fe484ba5,cmp_1f98b3,2024-11-13,UK,Email,Trial_Basic,Admin
usr_621c2b47,cmp_1d4ba5,2024-09-20,IN,Social,Trial_Pro,Admin
usr_ec63a481,cmp_ac0dfb,2024-03-21,DE,Direct,Trial_Basic,Admin
usr_61be14d9,cmp_d3fb17,2024-04-06,IN,Direct,Trial_Pro,Viewer
usr_e6009e0f,cmp_023c0c,2024-12-13,FR,Direct,Trial_Basic,Member
usr_888ac232,cmp_36dc4e,2024-06-18,IN,Social,Trial_Pro,Member
usr_65c64f99,cmp_f8cb45,2024-04-02,ES,Social,Trial_Basic,Member
usr_e8b63eb3,cmp_6bd9ee,2024-06-19,US,Paid_Search,Trial_Basic,Viewer
usr_b9dcef3b,cmp_7c5a15,2024-08-28,DE,Organic,Free,Member
usr_71c8b608,cmp_ea9ef3,2024-05-17,UK,Social,Trial_Basic,Member
usr_2b06c31d,cmp_1e8b9a,2024-06-17,UK,Social,Trial_Basic,Member
usr_72d9cd67,cmp_ffd73c,2024-09-10,ES,Direct,Trial_Basic,Member
usr_42a845ac,cmp_bdfa95,2024-03-20,DE,Social,Free,Viewer
usr_a4feec71,cmp_c9f01c,2024-06-14,DE,Direct,Trial_Basic,Admin
usr_b7bbb2fd,cmp_ad5aa1,2024-07-25,DE,Email,Trial_Basic,Member
usr_c4fd5377,cmp_fe7721,2024-02-02,DE,Paid_Search,Trial_Basic,Member
usr_a996a0f8,cmp_3e59b4,2024-01-07,UK,Referral,Trial_Basic,Member
usr_614ec82c,cmp_511af9,2024-06-27,ES,Referral,Trial_Pro,Viewer
usr_f4e8e4a9,cmp_5a3d7c,2024-02-28,FR,Social,Trial_Basic,Member
usr_26d8133d,cmp_e242f6,2024-02-13,UK,Email,Free,Admin
usr_299696fc,cmp_99c82e,2024-11-03,ES,Email,Trial_Basic,Member
usr_b2de2d26,cmp_6327ce,2024-10-10,UK,Paid_Search,Trial_Basic,Viewer
usr_3d08ce27,cmp_6fc51c,2024-05-31,US,Referral,Trial_Basic,Admin
usr_b7f8c871,cmp_1ff82a,2024-02-05,FR,Direct,Trial_Pro,Member
usr_695cfed3,cmp_bf06a0,2024-12-08,UK,Referral,Trial_Pro,Viewer
usr_10d0ba6a,cmp_3e947d,2024-08-24,ES,Email,Trial_Basic,Admin
usr_9d8290b7,cmp_8d8c35,2024-08-19,FR,Direct,Trial_Pro,Viewer
usr_087fbf09,cmp_46e8df,2024-06-06,IN,Referral,Trial_Pro,Admin
usr_71189d04,cmp_3e44cb,2024-12-05,ES,Email,Trial_Basic,Admin
usr_9aa85e85,cmp_7f307f,2024-08-01,FR,Email,Trial_Pro,Admin
usr_faad179b,cmp_4e864c,2024-08-26,DE,Social,Trial_Pro,Member
usr_3ce17762,cmp_5c20f2,2024-12-11,FR,Email,Trial_Basic,Member
usr_0f19988c,cmp_d5720a,2024-09-14,US,Referral,Trial_Basic,Admin
usr_42f30b76,cmp_2a4f64,2024-05-20,ES,Organic,Trial_Basic,Admin
usr_42f922ca,cmp_5157e6,2024-11-11,FR,Paid_Search,Trial_Pro,Viewer
usr_d454f240,cmp_2008a2,2024-09-09,US,Organic,Trial_Pro,Member
usr_4d31bc62,cmp_e56522,2024-09-18,FR,Direct,Trial_Pro,Admin
usr_94953bab,cmp_92029a,2024-01-07,US,Organic,Trial_Pro,Member
usr_31480385,cmp_dec2ba,2024-03-17,UK,Direct,Trial_Basic,Member
usr_07faeb58,cmp_831844,2024-04-15,IN,Organic,Free,Viewer
usr_f7f2924b,cmp_fbd2ad,2024-01-24,DE,Referral,Trial_Basic,Member
usr_c25be639,cmp_9111c3,2024-08-22,UK,Social,Trial_Pro,Member
usr_ac13ee9b,cmp_fe7482,2024-07-31,DE,Email,Trial_Pro,Member
usr_250f6613,cmp_0d94ba,2024-07-25,DE,Paid_Search,Trial_Pro,Member
usr_4538ae1e,cmp_8a2ffc,2024-12-02,FR,Organic,Trial_Pro,Viewer
usr_c564db83,cmp_4f25e6,2024-11-17,FR,Organic,Free,Member
usr_dacb768f,cmp_3d8687,2024-05-16,UK,Referral,Free,Admin
usr_013d2dc6,cmp_9fb551,2024-09-28,US,Direct,Trial_Basic,Member
usr_d731860e,cmp_b8cf1d,2024-05-08,DE,Direct,Trial_Pro,Viewer
usr_75f057e6,cmp_abf169,2024-04-27,US,Paid_Search,Trial_Pro,Member
usr_90912c64,cmp_4a747e,2024-09-20,DE,Referral,Trial_Pro,Member
usr_11c99d14,cmp_985eec,2024-12-20,DE,Social,Trial_Pro,Member
usr_a2f2390b,cmp_d9fb75,2024-10-12,FR,Referral,Trial_Pro,Member
usr_00050bd4,cmp_1ef830,2024-09-25,ES,Referral,Trial_Pro,Member
usr_9c9d3d68,cmp_e165f6,2024-03-07,IN,Direct,Trial_Pro,Admin
usr_4eaee1da,cmp_d2aa8c,2024-01-08,FR,Organic,Trial_Pro,Member
usr_c7f2bc62,cmp_6ca21d,2024-04-07,DE,Social,Trial_Pro,Member
usr_b510a947,cmp_4927f0,2024-03-21,US,Organic,Trial_Pro,Viewer
usr_409a7586,cmp_4b5192,2024-03-22,IN,Email,Trial_Pro,Viewer
usr_8e28da30,cmp_63a9ff,2024-01-25,FR,Email,Trial_Pro,Member
usr_feca82fd,cmp_680482,2024-11-05,FR,Social,Trial_Pro,Member
usr_cbece9a6,cmp_d542d9,2024-04-21,UK,Organic,Trial_Basic,Member
usr_010159ca,cmp_2a632e,2024-09-06,UK,Organic,Trial_Basic,Member
usr_6cbf4691,cmp_f93a2c,2024-10-22,IN,Direct,Free,Member
usr_f30d92af,cmp_4661a5,2024-02-24,UK,Social,Trial_Basic,Member
usr_596d03cb,cmp_b8b40c,2024-03-15,DE,Social,Free,Member
usr_1c9c75be,cmp_9c9f50,2024-11-20,ES,Direct,Free,Member
usr_a3817d24,cmp_017108,2024-09-06,DE,Direct,Trial_Basic,Member
usr_27b162a4,cmp_c79027,2024-12-07,ES,Referral,Free,Member
usr_a6298ca0,cmp_aeb318,2024-11-18,US,Social,Free,Member
usr_7aece381,cmp_59fdba,2024-08-06,UK,Referral,Trial_Basic,Member
usr_be5acb5c,cmp_443d9b,2024-10-16,UK,Social,Trial_Basic,Member
usr_2f6cd1bd,cmp_1fdafb,2024-11-30,IN,Referral,Trial_Pro,Viewer
usr_6652fab4,cmp_bc300c,2024-08-09,US,Direct,Free,Member
usr_cf03eaaa,cmp_32c904,2024-10-22,UK,Email,Trial_Basic,Member
usr_99875245,cmp_797380,2024-11-18,UK,Paid_Search,Trial_Basic,Admin
usr_057d8253,cmp_393f22,2024-09-22,ES,Social,Trial_Pro,Member
usr_9830969e,cmp_df8426,2024-03-12,US,Email,Trial_Basic,Member
usr_8ec166b7,cmp_cbaae3,2024-12-03,DE,Direct,Trial_Basic,Viewer
usr_d43c080b,cmp_c9440c,2024-02-03,ES,Social,Free,Admin
usr_d7c58c87,cmp_23d282,2024-07-10,IN,Organic,Trial_Pro,Member
usr_ebbdebd3,cmp_59f5cf,2024-01-24,ES,Referral,Free,Member
usr_47612067,cmp_ae4abb,2024-05-27,ES,Direct,Trial_Pro,Member
usr_00dcaa49,cmp_268328,2024-10-19,ES,Email,Free,Admin
usr_8628ce04,cmp_883dc1,2024-11-30,FR,Social,Trial_Pro,Viewer
usr_561008d2,cmp_9b659c,2024-03-10,ES,Social,Trial_Pro,Member
usr_bfcb43f5,cmp_174bc5,2024-07-28,ES,Email,Free,Member
usr_a2e65f87,cmp_bc177a,2024-08-30,FR,Email,Trial_Pro,Admin
usr_62e589c0,cmp_4c3406,2024-09-21,DE,Social,Trial_Pro,Admin
usr_1e2d0896,cmp_7bcb52,2024-05-14,DE,Social,Trial_Pro,Member
usr_93ad3fb4,cmp_2f3fc3,2024-08-13,US,Referral,Trial_Basic,Viewer
usr_3476759d,cmp_a07907,2024-04-28,FR,Social,Trial_Basic,Admin
usr_9eef76be,cmp_6c42cf,2024-05-21,IN,Paid_Search,Trial_Basic,Admin
usr_741ad72d,cmp_f9ca83,2024-11-20,FR,Direct,Trial_Pro,Viewer
usr_df5943b5,cmp_7ad014,2024-06-22,UK,Referral,Trial_Basic,Member
usr_b76c79b8,cmp_aee1f5,2024-06-01,FR,Paid_Search,Free,Admin
usr_630de9b6,cmp_7ede5c,2024-05-16,ES,Organic,Trial_Pro,Admin
usr_91ac7bda,cmp_ed5349,2024-04-04,ES,Paid_Search,Trial_Basic,Member
usr_5233fa62,cmp_505d46,2024-03-22,UK,Organic,Trial_Basic,Member
usr_9dacfe7f,cmp_8c9b24,2024-04-03,US,Email,Trial_Basic,Member
usr_07d6ea80,cmp_407329,2024-05-03,FR,Social,Trial_Pro,Viewer
usr_d2423458,cmp_6337be,2024-11-10,IN,Social,Free,Member
usr_0c266cd3,cmp_dbe929,2024-11-19,IN,Social,Trial_Basic,Member
usr_484c79df,cmp_50b397,2024-08-23,UK,Paid_Search,Free,Member
usr_c6bd036f,cmp_721040,2024-09-21,DE,Organic,Trial_Basic,Admin
usr_e946c9e9,cmp_a1da66,2024-02-19,FR,Paid_Search,Trial_Basic,Admin
usr_139256de,cmp_d179f8,2024-10-05,US,Direct,Trial_Pro,Member
usr_9436867d,cmp_348a15,2024-09-30,UK,Email,Trial_Pro,Member
usr_9ab2c62a,cmp_32bb31,2024-10-03,DE,Paid_Search,Trial_Pro,Admin
usr_b7416489,cmp_ac354b,2024-09-27,IN,Organic,Trial_Basic,Viewer
usr_e153fc92,cmp_858d5b,2024-07-04,US,Email,Trial_Basic,Member
usr_1a6601f9,cmp_b68d89,2024-07-29,DE,Social,Trial_Pro,Admin
usr_b5927721,cmp_273e55,2024-02-25,US,Social,Trial_Pro,Member
usr_9136eaaa,cmp_7aa9a2,2024-10-24,DE,Paid_Search,Trial_Basic,Member
usr_22cb9a80,cmp_47634b,2024-04-04,IN,Social,Trial_Pro,Admin
usr_79da068f,cmp_df371b,2024-05-21,US,Social,Trial_Pro,Viewer
usr_f12f78cd,cmp_016d1d,2024-10-06,FR,Referral,Trial_Basic,Admin
usr_5beb11dc,cmp_be5a1c,2024-01-16,UK,Referral,Trial_Basic,Member
usr_2de575d8,cmp_20234c,2024-02-16,DE,Organic,Trial_Basic,Member
usr_1dd51c5f,cmp_498076,2024-03-09,ES,Direct,Trial_Basic,Member
usr_80abb3bd,cmp_412950,2024-01-19,UK,Organic,Free,Member
usr_7fe4a6ba,cmp_dea81a,2024-02-18,IN,Social,Free,Admin
usr_35002365,cmp_804b93,2024-09-27,ES,Organic,Free,Member
