customer_id,signup_date,is_activated,has_active_sub,last_seen,days_since_signup,days_since_last_seen,stage
C01369,2025-11-14,False,True,2025-11-14,28,28,Retained
C01370,2025-10-30,True,False,2025-12-24,43,-12,Engagement
C01371,2025-01-30,False,False,2025-06-26,316,169,Churned
C01372,2024-12-18,True,True,2024-12-25,359,352,Retained
C01373,2025-08-30,True,True,2025-08-31,104,103,Retained
C01374,2025-11-28,True,False,2025-12-09,14,3,Engagement
C01375,2025-09-21,False,False,2026-01-28,82,-47,Churned
C01376,2025-02-15,False,False,2025-02-15,300,300,Churned
C01377,2025-05-10,True,True,2025-05-14,216,212,Retained
C01378,2025-09-30,True,False,2025-10-11,73,62,Dormant
C01379,2025-09-26,True,False,2025-10-09,77,64,Dormant
C01380,2025-07-04,False,False,2025-07-04,161,161,Churned
C01381,2025-04-07,False,False,2025-04-07,249,249,Churned
C01382,2025-05-12,False,False,2025-05-12,214,214,Churned
C01383,2025-11-04,True,False,2025-11-18,38,24,Engagement
C01384,2025-02-09,True,False,2025-02-20,306,295,Dormant
C01385,2025-01-19,False,False,2025-01-19,327,327,Churned
C01386,2025-10-02,True,False,2026-01-10,71,-29,Engagement
C01387,2025-09-15,False,False,2025-09-15,88,88,Churned
C01388,2025-03-21,True,False,2025-03-28,266,259,Dormant
C01389,2025-04-02,False,False,2025-04-02,254,254,Churned
C01390,2025-04-08,False,False,2025-06-12,248,183,Churned
C01391,2025-07-20,True,False,2025-07-27,145,138,Dormant
C01392,2025-04-19,True,False,2025-04-21,237,235,Dormant
C01393,2025-05-25,False,False,2025-10-18,201,55,Churned
C01394,2025-02-27,True,False,2025-04-05,288,251,Dormant
C01395,2025-07-10,False,False,2025-12-10,155,2,Churned
C01396,2025-03-07,True,False,2025-03-16,280,271,Dormant
C01397,2025-05-12,False,True,2025-05-12,214,214,Retained
C01398,2025-09-27,True,False,2026-02-08,76,-58,Engagement
C01399,2025-10-31,True,True,2025-11-27,42,15,Retained
C01400,2025-05-07,False,True,2025-05-07,219,219,Retained
C01401,2025-11-21,False,True,2025-11-21,21,21,Retained
C01402,2024-12-25,False,True,2024-12-25,352,352,Retained
C01403,2025-11-26,True,False,2025-12-02,16,10,Engagement
C01404,2024-12-19,False,False,2024-12-19,358,358,Churned
C01405,2025-02-14,True,False,2025-02-26,301,289,Dormant
C01406,2025-07-10,True,False,2025-07-18,155,147,Dormant
C01407,2025-10-16,False,False,2025-10-16,57,57,Churned
C01408,2025-05-26,False,False,2025-09-10,200,93,Churned
C01409,2025-02-13,True,False,2025-02-27,302,288,Dormant
C01410,2025-04-20,False,False,2025-07-18,236,147,Churned
C01411,2025-07-10,True,True,2025-12-02,155,10,Retained
C01412,2025-03-22,True,False,2025-04-01,265,255,Dormant
C01413,2025-04-08,True,False,2025-04-18,248,238,Dormant
C01414,2025-08-03,True,True,2025-08-03,131,131,Retained
C01415,2025-03-18,True,True,2025-10-03,269,70,Retained
C01416,2025-09-11,True,False,2025-09-25,92,78,Dormant
C01417,2025-05-03,True,False,2025-05-07,223,219,Dormant
C01418,2025-02-11,False,False,2025-02-11,304,304,Churned
C01419,2025-04-08,False,False,2025-07-06,248,159,Churned
C01420,2025-09-29,True,False,2025-12-30,74,-18,Engagement
C01421,2025-10-27,False,False,2025-10-27,46,46,Churned
C01422,2025-02-07,False,False,2025-02-07,308,308,Churned
C01423,2025-05-01,False,True,2025-05-01,225,225,Retained
C01424,2025-08-16,False,False,2025-11-18,118,24,Churned
C01425,2025-03-09,True,False,2025-03-09,278,278,Dormant
C01426,2025-06-13,True,False,2025-06-24,182,171,Dormant
C01427,2025-07-28,True,False,2025-08-01,137,133,Dormant
C01428,2025-04-20,True,True,2025-05-02,236,224,Retained
C01429,2025-09-15,False,False,2025-09-15,88,88,Churned
C01430,2025-01-23,True,False,2025-01-30,323,316,Dormant
C01431,2025-06-24,True,False,2025-11-27,171,15,Engagement
C01432,2025-04-11,False,True,2025-04-11,245,245,Retained
C01433,2025-02-17,True,True,2025-03-03,298,284,Retained
C01434,2025-04-05,True,True,2025-04-16,251,240,Retained
C01435,2025-10-01,True,True,2025-12-30,72,-18,Retained
C01436,2025-12-01,False,False,2025-12-01,11,11,Acquisition
C01437,2025-08-26,False,False,2025-08-26,108,108,Churned
C01438,2025-10-01,False,True,2025-10-01,72,72,Retained
C01439,2025-05-01,True,False,2025-05-08,225,218,Dormant
C01440,2025-01-15,False,True,2025-01-15,331,331,Retained
C01441,2025-10-12,False,True,2025-10-12,61,61,Retained
C01442,2025-09-06,True,True,2025-09-13,97,90,Retained
C01443,2025-04-30,False,False,2025-04-30,226,226,Churned
C01444,2025-10-10,True,True,2025-10-22,63,51,Retained
C01445,2025-09-09,True,True,2025-09-18,94,85,Retained
C01446,2025-03-05,True,False,2025-03-19,282,268,Dormant
C01447,2025-05-13,False,False,2025-05-13,213,213,Churned
C01448,2025-02-03,True,False,2025-07-10,312,155,Dormant
C01449,2025-09-12,False,False,2025-09-12,91,91,Churned
C01450,2025-05-02,False,False,2025-05-02,224,224,Churned
C01451,2025-03-30,True,False,2025-04-09,257,247,Dormant
C01452,2025-04-18,True,True,2025-09-14,238,89,Retained
C01453,2025-11-29,True,False,2026-01-14,13,-33,Engagement
C01454,2025-01-28,True,True,2025-02-07,318,308,Retained
C01455,2025-07-19,True,True,2025-07-23,146,142,Retained
C01456,2025-03-06,False,False,2025-03-06,281,281,Churned
C01457,2025-06-10,True,True,2025-10-23,185,50,Retained
C01458,2025-12-06,True,False,2025-12-09,6,3,Engagement
C01459,2025-11-10,False,False,2025-11-10,32,32,Churned
C01460,2024-12-24,True,False,2025-05-30,353,196,Dormant
C01461,2025-07-13,True,False,2025-09-23,152,80,Dormant
C01462,2025-11-21,True,True,2025-11-23,21,19,Retained
C01463,2025-08-12,False,False,2025-08-12,122,122,Churned
C01464,2025-10-10,False,True,2025-10-10,63,63,Retained
C01465,2025-07-22,True,False,2025-07-23,143,142,Dormant
C01466,2025-12-08,True,False,2025-12-21,4,-9,Engagement
C01467,2025-09-03,False,False,2025-09-03,100,100,Churned
C01468,2025-05-09,True,False,2025-05-11,217,215,Dormant
C01469,2025-05-25,True,False,2025-06-08,201,187,Dormant
C01470,2025-10-20,True,False,2025-10-27,53,46,Dormant
C01471,2025-11-10,False,False,2026-03-26,32,-104,Churned
C01472,2025-11-13,False,True,2026-02-13,29,-63,Retained
C01473,2025-05-16,True,False,2025-05-24,210,202,Dormant
C01474,2025-01-02,True,True,2025-01-09,344,337,Retained
C01475,2025-10-31,True,True,2025-11-14,42,28,Retained
C01476,2025-08-15,True,False,2025-12-21,119,-9,Engagement
C01477,2025-05-13,False,False,2025-05-13,213,213,Churned
C01478,2025-10-16,True,True,2026-01-09,57,-28,Retained
C01479,2025-04-27,True,False,2025-05-04,229,222,Dormant
C01480,2025-08-29,True,False,2025-08-30,105,104,Dormant
C01481,2025-04-22,False,False,2025-04-22,234,234,Churned
C01482,2025-03-26,True,False,2025-07-10,261,155,Dormant
C01483,2025-06-04,False,False,2025-06-04,191,191,Churned
C01484,2025-05-18,True,True,2025-05-31,208,195,Retained
C01485,2025-11-05,True,True,2025-11-17,37,25,Retained
C01486,2025-07-05,False,False,2025-10-17,160,56,Churned
C01487,2025-08-14,True,False,2026-01-28,120,-47,Engagement
C01488,2025-03-14,False,True,2025-03-14,273,273,Retained
C01489,2025-07-19,True,False,2025-07-22,146,143,Dormant
C01490,2025-03-08,True,False,2025-03-18,279,269,Dormant
C01491,2025-01-19,True,False,2025-01-26,327,320,Dormant
C01492,2025-02-15,True,False,2025-05-05,300,221,Dormant
C01493,2025-09-27,True,False,2025-12-28,76,-16,Engagement
C01494,2025-11-11,False,False,2025-11-11,31,31,Churned
C01495,2025-04-25,True,False,2025-05-02,231,224,Dormant
C01496,2025-10-07,True,False,2025-10-09,66,64,Dormant
C01497,2025-06-06,True,True,2025-06-06,189,189,Retained
C01498,2025-05-18,True,False,2025-12-04,208,8,Engagement
C01499,2025-12-11,True,True,2025-12-20,1,-8,Retained
C01500,2025-05-14,True,False,2025-05-26,212,200,Dormant
C01501,2025-01-13,True,False,2025-01-14,333,332,Dormant
C01502,2025-04-27,False,True,2025-04-27,229,229,Retained
C01503,2025-07-10,False,True,2025-07-10,155,155,Retained
C01504,2025-01-07,True,True,2025-01-12,339,334,Retained
C01505,2025-08-26,True,True,2025-09-05,108,98,Retained
C01506,2025-04-01,False,False,2025-04-01,255,255,Churned
C01507,2024-12-29,False,False,2024-12-29,348,348,Churned
C01508,2025-01-31,False,True,2025-01-31,315,315,Retained
C01509,2024-12-23,False,False,2024-12-23,354,354,Churned
C01510,2025-11-11,True,False,2025-11-14,31,28,Engagement
C01511,2024-12-18,True,False,2024-12-20,359,357,Dormant
C01512,2025-03-18,True,True,2025-05-21,269,205,Retained
C01513,2025-10-10,False,True,2025-10-10,63,63,Retained
C01514,2025-09-30,False,True,2025-09-30,73,73,Retained
C01515,2025-07-04,True,True,2025-07-17,161,148,Retained
C01516,2025-03-03,True,False,2025-03-10,284,277,Dormant
C01517,2025-01-28,True,True,2025-06-20,318,175,Retained
C01518,2025-03-05,False,False,2025-05-21,282,205,Churned
C01519,2025-07-11,True,True,2025-07-24,154,141,Retained
C01520,2025-12-07,True,False,2026-01-03,5,-22,Engagement
C01521,2025-04-15,True,False,2025-04-24,241,232,Dormant
C01522,2025-01-04,False,True,2025-01-04,342,342,Retained
C01523,2025-04-23,True,False,2025-04-27,233,229,Dormant
C01524,2025-07-19,False,False,2025-10-20,146,53,Churned
C01525,2025-03-01,True,False,2025-03-01,286,286,Dormant
C01526,2025-08-13,True,False,2025-08-25,121,109,Dormant
C01527,2025-02-02,False,True,2025-02-02,313,313,Retained
C01528,2025-07-24,True,False,2025-07-30,141,135,Dormant
C01529,2025-09-17,True,False,2025-09-23,86,80,Dormant
C01530,2025-11-17,True,False,2025-11-19,25,23,Engagement
C01531,2025-04-04,True,False,2025-08-09,252,125,Dormant
C01532,2025-06-04,True,False,2025-09-22,191,81,Dormant
C01533,2025-04-23,False,True,2025-04-23,233,233,Retained
C01534,2025-05-07,True,True,2025-05-18,219,208,Retained
C01535,2025-02-07,False,False,2025-02-07,308,308,Churned
C01536,2025-11-15,True,False,2025-11-22,27,20,Engagement
C01537,2025-02-26,True,False,2025-03-01,289,286,Dormant
C01538,2025-04-15,False,False,2025-04-15,241,241,Churned
C01539,2025-07-16,True,True,2025-11-19,149,23,Retained
C01540,2025-01-28,True,False,2025-02-01,318,314,Dormant
C01541,2025-09-15,True,False,2025-10-09,88,64,Dormant
C01542,2025-01-04,True,False,2025-03-10,342,277,Dormant
C01543,2025-08-31,True,True,2025-09-01,103,102,Retained
C01544,2025-01-25,False,True,2025-01-25,321,321,Retained
C01545,2025-05-30,True,False,2025-07-29,196,136,Dormant
C01546,2025-05-27,True,False,2025-06-10,199,185,Dormant
C01547,2025-02-25,False,False,2025-02-25,290,290,Churned
C01548,2025-04-02,False,False,2025-04-02,254,254,Churned
C01549,2025-05-08,False,True,2025-05-08,218,218,Retained
C01550,2025-07-10,False,False,2025-07-10,155,155,Churned
C01551,2025-11-15,False,False,2025-11-15,27,27,Churned
C01552,2025-05-04,False,True,2025-05-04,222,222,Retained
C01553,2025-04-24,False,True,2025-04-24,232,232,Retained
C01554,2025-03-02,True,False,2025-03-16,285,271,Dormant
C01555,2025-07-31,False,False,2025-07-31,134,134,Churned
C01556,2025-11-20,True,True,2025-12-02,22,10,Retained
C01557,2025-08-08,True,False,2025-08-20,126,114,Dormant
C01558,2025-05-20,False,True,2025-05-20,206,206,Retained
C01559,2025-06-15,False,True,2025-06-15,180,180,Retained
C01560,2025-10-11,True,False,2026-01-04,62,-23,Engagement
C01561,2025-10-25,True,True,2025-10-27,48,46,Retained
C01562,2025-01-04,True,False,2025-01-09,342,337,Dormant
C01563,2025-01-31,True,False,2025-02-09,315,306,Dormant
C01564,2025-08-18,False,True,2025-12-22,116,-10,Retained
C01565,2025-09-17,True,False,2025-11-21,86,21,Engagement
C01566,2025-07-01,True,False,2025-07-08,164,157,Dormant
C01567,2025-10-09,False,False,2025-10-09,64,64,Churned
C01568,2025-05-01,True,False,2025-05-08,225,218,Dormant
C01569,2025-01-27,True,False,2025-02-01,319,314,Dormant
C01570,2025-08-26,True,False,2025-08-27,108,107,Dormant
C01571,2025-06-20,False,True,2025-06-20,175,175,Retained
C01572,2025-01-19,True,False,2025-03-04,327,283,Dormant
C01573,2025-04-16,False,True,2025-04-16,240,240,Retained
C01574,2025-10-19,True,True,2025-10-22,54,51,Retained
C01575,2025-07-06,True,False,2025-07-10,159,155,Dormant
C01576,2025-10-10,True,True,2026-03-19,63,-97,Retained
C01577,2025-10-25,True,False,2025-11-02,48,40,Dormant
C01578,2024-12-25,False,False,2024-12-25,352,352,Churned
C01579,2025-10-10,False,False,2025-10-10,63,63,Churned
C01580,2025-08-18,True,False,2025-08-22,116,112,Dormant
C01581,2025-01-16,True,False,2025-07-16,330,149,Dormant
C01582,2025-02-23,True,True,2025-03-03,292,284,Retained
C01583,2025-06-10,True,True,2025-06-12,185,183,Retained
C01584,2025-03-13,False,False,2025-04-06,274,250,Churned
C01585,2025-04-30,False,False,2025-04-30,226,226,Churned
C01586,2025-08-15,True,True,2025-08-15,119,119,Retained
C01587,2025-07-02,True,False,2025-07-08,163,157,Dormant
C01588,2025-09-14,True,False,2026-01-02,89,-21,Engagement
C01589,2025-06-07,True,False,2025-06-09,188,186,Dormant
C01590,2025-03-31,True,False,2025-04-08,256,248,Dormant
C01591,2025-08-03,False,False,2025-08-03,131,131,Churned
C01592,2025-09-16,False,False,2025-09-16,87,87,Churned
C01593,2025-05-06,True,False,2025-08-01,220,133,Dormant
C01594,2025-04-24,True,False,2025-05-08,232,218,Dormant
C01595,2024-12-24,True,False,2025-01-03,353,343,Dormant
C01596,2024-12-28,False,False,2025-02-20,349,295,Churned
C01597,2025-11-03,True,False,2025-11-06,39,36,Dormant
C01598,2025-03-10,False,False,2025-03-10,277,277,Churned
C01599,2025-03-18,True,False,2025-03-30,269,257,Dormant
C01600,2025-04-22,True,True,2025-09-03,234,100,Retained
C01601,2024-12-24,True,False,2025-01-07,353,339,Dormant
C01602,2025-03-24,True,False,2025-04-06,263,250,Dormant
C01603,2025-02-25,False,True,2025-02-25,290,290,Retained
C01604,2025-04-13,True,False,2025-04-13,243,243,Dormant
C01605,2025-02-27,False,True,2025-02-27,288,288,Retained
C01606,2025-11-05,True,False,2026-05-01,37,-140,Engagement
C01607,2025-02-08,True,False,2025-02-13,307,302,Dormant
C01608,2025-02-18,True,False,2025-02-22,297,293,Dormant
C01609,2025-03-30,True,True,2025-04-08,257,248,Retained
C01610,2025-11-05,True,False,2026-05-13,37,-152,Engagement
C01611,2025-05-04,False,False,2025-05-04,222,222,Churned
C01612,2025-02-10,True,True,2025-02-18,305,297,Retained
C01613,2025-02-26,True,False,2025-03-02,289,285,Dormant
C01614,2025-11-10,False,False,2025-11-10,32,32,Churned
C01615,2025-06-26,True,False,2025-07-06,169,159,Dormant
C01616,2025-06-10,True,False,2025-06-10,185,185,Dormant
C01617,2025-04-12,False,False,2025-04-12,244,244,Churned
C01618,2025-11-24,True,False,2025-12-08,18,4,Engagement
C01619,2025-10-01,True,False,2025-10-04,72,69,Dormant
C01620,2025-02-04,True,False,2025-02-16,311,299,Dormant
C01621,2025-03-28,True,False,2025-03-29,259,258,Dormant
C01622,2025-01-26,True,False,2025-02-03,320,312,Dormant
C01623,2025-04-17,True,True,2025-04-25,239,231,Retained
C01624,2025-01-29,True,False,2025-02-05,317,310,Dormant
C01625,2024-12-26,True,True,2025-07-01,351,164,Retained
C01626,2025-11-24,True,False,2025-12-07,18,5,Engagement
C01627,2025-03-16,True,False,2025-03-18,271,269,Dormant
C01628,2025-03-19,False,False,2025-03-19,268,268,Churned
C01629,2025-02-23,True,False,2025-03-07,292,280,Dormant
C01630,2024-12-22,True,False,2024-12-30,355,347,Dormant
C01631,2024-12-31,True,False,2024-12-31,346,346,Dormant
C01632,2024-12-17,True,False,2024-12-30,360,347,Dormant
C01633,2025-08-07,True,False,2025-08-18,127,116,Dormant
C01634,2025-08-24,True,True,2025-09-01,110,102,Retained
C01635,2025-03-11,True,False,2025-03-15,276,272,Dormant
C01636,2025-03-15,False,False,2025-03-15,272,272,Churned
C01637,2025-09-11,True,False,2025-09-11,92,92,Dormant
C01638,2025-10-06,True,False,2025-10-14,67,59,Dormant
C01639,2025-08-07,True,False,2025-12-14,127,-2,Engagement
C01640,2025-10-16,False,True,2025-10-16,57,57,Retained
C01641,2025-11-02,True,False,2025-11-09,40,33,Dormant
C01642,2025-01-06,False,False,2025-01-06,340,340,Churned
C01643,2025-07-09,True,True,2025-07-17,156,148,Retained
C01644,2025-07-09,False,False,2025-07-09,156,156,Churned
C01645,2025-05-31,False,False,2025-05-31,195,195,Churned
C01646,2025-01-01,False,True,2025-01-01,345,345,Retained
C01647,2025-03-12,False,False,2025-03-12,275,275,Churned
C01648,2025-01-11,False,False,2025-01-11,335,335,Churned
C01649,2025-04-03,False,False,2025-08-07,253,127,Churned
C01650,2025-02-15,True,False,2025-02-20,300,295,Dormant
C01651,2025-09-11,True,False,2025-09-20,92,83,Dormant
C01652,2025-06-11,False,False,2025-06-11,184,184,Churned
C01653,2024-12-26,True,True,2025-01-09,351,337,Retained
C01654,2025-05-16,True,False,2025-05-20,210,206,Dormant
C01655,2025-03-22,False,False,2025-03-22,265,265,Churned
C01656,2025-09-06,True,False,2026-03-11,97,-89,Engagement
C01657,2025-08-04,False,False,2025-08-04,130,130,Churned
C01658,2024-12-16,False,False,2024-12-16,361,361,Churned
C01659,2025-03-16,True,False,2025-03-20,271,267,Dormant
C01660,2025-09-18,True,False,2025-09-30,85,73,Dormant
C01661,2025-10-10,True,True,2025-10-13,63,60,Retained
C01662,2025-11-23,False,False,2026-05-04,19,-143,Churned
C01663,2025-06-04,False,False,2025-06-04,191,191,Churned
C01664,2025-03-28,True,False,2025-05-14,259,212,Dormant
C01665,2025-07-01,False,True,2025-07-01,164,164,Retained
C01666,2025-10-22,True,True,2025-10-27,51,46,Retained
C01667,2025-02-12,True,False,2025-02-23,303,292,Dormant
C01668,2025-09-02,False,False,2025-09-02,101,101,Churned
C01669,2025-09-27,True,True,2026-02-24,76,-74,Retained
C01670,2025-01-08,True,False,2025-01-08,338,338,Dormant
C01671,2025-08-10,True,False,2025-08-12,124,122,Dormant
C01672,2025-08-01,True,True,2025-08-04,133,130,Retained
C01673,2025-04-19,False,False,2025-04-19,237,237,Churned
C01674,2025-11-13,True,False,2025-11-14,29,28,Engagement
C01675,2025-05-06,False,False,2025-05-06,220,220,Churned
C01676,2025-06-07,False,True,2025-10-21,188,52,Retained
C01677,2024-12-16,True,False,2025-03-30,361,257,Dormant
C01678,2025-11-25,True,False,2025-12-02,17,10,Engagement
C01679,2025-07-17,False,False,2025-07-17,148,148,Churned
C01680,2025-04-06,False,False,2025-04-06,250,250,Churned
C01681,2025-11-23,True,False,2025-12-01,19,11,Engagement
C01682,2024-12-21,True,True,2024-12-21,356,356,Retained
C01683,2025-08-13,True,False,2025-08-27,121,107,Dormant
C01684,2025-09-12,True,True,2025-09-22,91,81,Retained
C01685,2025-10-21,False,False,2026-03-16,52,-94,Churned
C01686,2025-11-14,False,False,2025-11-14,28,28,Churned
C01687,2025-07-18,True,True,2025-07-21,147,144,Retained
C01688,2025-08-08,True,True,2025-08-19,126,115,Retained
C01689,2025-02-01,False,True,2025-02-01,314,314,Retained
C01690,2025-05-18,True,False,2025-06-21,208,174,Dormant
C01691,2025-03-20,False,False,2025-03-20,267,267,Churned
C01692,2025-01-16,True,False,2025-01-20,330,326,Dormant
C01693,2025-09-11,False,False,2025-09-11,92,92,Churned
C01694,2024-12-23,False,False,2025-06-16,354,179,Churned
C01695,2025-11-22,True,True,2025-11-23,20,19,Retained
C01696,2025-05-26,False,True,2025-05-26,200,200,Retained
C01697,2025-06-16,True,False,2025-06-17,179,178,Dormant
C01698,2025-07-07,False,False,2025-07-07,158,158,Churned
C01699,2025-10-17,False,True,2025-10-17,56,56,Retained
C01700,2025-11-26,False,False,2025-11-26,16,16,Churned
C01701,2025-03-14,True,False,2025-03-15,273,272,Dormant
C01702,2025-08-07,False,False,2025-08-07,127,127,Churned
C01703,2025-07-05,True,False,2025-07-08,160,157,Dormant
C01704,2025-11-06,False,False,2025-11-06,36,36,Churned
C01705,2025-06-09,False,False,2025-06-09,186,186,Churned
C01706,2025-11-17,True,False,2025-11-26,25,16,Engagement
C01707,2025-03-20,False,False,2025-03-20,267,267,Churned
C01708,2025-01-14,False,False,2025-01-14,332,332,Churned
C01709,2025-11-30,False,False,2025-11-30,12,12,Acquisition
C01710,2025-04-27,False,False,2025-06-22,229,173,Churned
C01711,2024-12-18,True,False,2025-05-14,359,212,Dormant
C01712,2025-10-10,False,False,2025-10-10,63,63,Churned
C01713,2025-01-31,True,False,2025-02-12,315,303,Dormant
C01714,2024-12-17,True,False,2024-12-31,360,346,Dormant
C01715,2025-03-12,False,False,2025-03-12,275,275,Churned
C01716,2025-08-22,True,False,2025-09-02,112,101,Dormant
C01717,2025-08-10,False,False,2025-08-10,124,124,Churned
C01718,2025-11-18,True,False,2025-11-26,24,16,Engagement
C01719,2025-04-26,False,False,2025-04-26,230,230,Churned
C01720,2025-05-26,False,False,2025-05-26,200,200,Churned
C01721,2025-05-26,False,False,2025-05-26,200,200,Churned
C01722,2025-05-04,False,False,2025-05-04,222,222,Churned
C01723,2025-03-19,False,False,2025-03-19,268,268,Churned
C01724,2025-06-22,False,False,2025-12-03,173,9,Churned
C01725,2025-01-15,False,False,2025-01-15,331,331,Churned
C01726,2025-01-25,True,False,2025-02-01,321,314,Dormant
C01727,2025-03-02,True,True,2025-03-02,285,285,Retained
C01728,2025-03-22,True,False,2025-03-25,265,262,Dormant
C01729,2025-11-14,False,False,2025-11-14,28,28,Churned
C01730,2025-04-29,False,False,2025-04-29,227,227,Churned
C01731,2025-10-23,False,False,2025-10-23,50,50,Churned
C01732,2025-03-01,True,False,2025-05-11,286,215,Dormant
C01733,2025-01-23,True,False,2025-04-01,323,255,Dormant
C01734,2025-03-18,True,True,2025-08-05,269,129,Retained
C01735,2025-04-15,True,False,2025-05-04,241,222,Dormant
C01736,2025-07-02,True,False,2025-12-17,163,-5,Engagement
C01737,2025-10-04,True,False,2025-10-09,69,64,Dormant
C01738,2025-10-06,True,False,2026-01-19,67,-38,Engagement
C01739,2025-10-01,False,True,2025-10-01,72,72,Retained
C01740,2025-09-07,True,True,2025-12-09,96,3,Retained
C01741,2025-04-27,True,True,2025-04-29,229,227,Retained
C01742,2025-07-17,True,False,2025-11-29,148,13,Engagement
C01743,2025-06-19,True,False,2025-07-02,176,163,Dormant
C01744,2025-03-05,True,False,2025-05-25,282,201,Dormant
C01745,2025-07-30,True,False,2025-08-06,135,128,Dormant
C01746,2025-03-29,False,False,2025-03-29,258,258,Churned
C01747,2024-12-28,False,False,2024-12-28,349,349,Churned
C01748,2025-04-08,True,False,2025-04-16,248,240,Dormant
C01749,2025-09-05,True,True,2025-09-10,98,93,Retained
C01750,2025-03-22,True,False,2025-03-29,265,258,Dormant
C01751,2025-03-24,False,False,2025-03-24,263,263,Churned
C01752,2025-03-08,False,True,2025-03-08,279,279,Retained
C01753,2025-09-14,True,False,2025-09-26,89,77,Dormant
C01754,2025-06-06,False,False,2025-06-06,189,189,Churned
C01755,2025-01-14,True,True,2025-01-25,332,321,Retained
C01756,2025-02-07,False,False,2025-02-07,308,308,Churned
C01757,2025-11-23,True,True,2025-11-27,19,15,Retained
C01758,2024-12-13,True,False,2024-12-17,364,360,Dormant
C01759,2025-08-09,True,False,2026-01-17,125,-36,Engagement
C01760,2025-05-31,True,True,2025-06-03,195,192,Retained
C01761,2025-06-11,True,False,2025-06-11,184,184,Dormant
C01762,2025-12-12,True,False,2025-12-19,0,-7,Engagement
C01763,2025-09-21,False,False,2025-09-21,82,82,Churned
C01764,2025-06-21,False,True,2025-06-21,174,174,Retained
C01765,2025-11-23,True,True,2026-04-27,19,-136,Retained
C01766,2025-04-15,False,False,2025-04-15,241,241,Churned
C01767,2025-04-15,False,True,2025-04-15,241,241,Retained
C01768,2025-07-24,True,True,2025-08-04,141,130,Retained
C01769,2025-11-16,False,False,2025-11-16,26,26,Churned
C01770,2025-05-15,True,False,2025-10-26,211,47,Dormant
C01771,2025-07-12,True,False,2025-07-16,153,149,Dormant
C01772,2025-03-17,False,False,2025-03-17,270,270,Churned
C01773,2025-11-09,True,False,2025-11-17,33,25,Engagement
C01774,2025-02-26,False,False,2025-05-23,289,203,Churned
C01775,2025-01-19,True,False,2025-01-25,327,321,Dormant
C01776,2025-06-04,True,False,2025-06-15,191,180,Dormant
C01777,2025-09-18,True,False,2025-12-15,85,-3,Engagement
C01778,2025-11-26,False,True,2025-11-26,16,16,Retained
C01779,2025-06-25,False,False,2025-12-23,170,-11,Churned
C01780,2025-06-23,True,False,2025-06-25,172,170,Dormant
C01781,2025-12-12,False,False,2026-06-22,0,-192,Acquisition
C01782,2025-11-15,False,False,2025-11-15,27,27,Churned
C01783,2025-11-17,True,True,2026-02-11,25,-61,Retained
C01784,2025-02-12,True,False,2025-02-13,303,302,Dormant
C01785,2025-04-16,True,False,2025-04-23,240,233,Dormant
C01786,2025-12-01,True,False,2025-12-05,11,7,Engagement
C01787,2025-05-30,True,False,2025-06-05,196,190,Dormant
C01788,2025-01-21,True,False,2025-01-23,325,323,Dormant
C01789,2025-11-23,True,False,2025-11-24,19,18,Engagement
C01790,2025-09-27,False,True,2025-09-27,76,76,Retained
C01791,2025-09-23,True,False,2026-02-20,80,-70,Engagement
C01792,2025-02-23,True,False,2025-07-08,292,157,Dormant
C01793,2025-06-18,True,False,2025-06-19,177,176,Dormant
C01794,2025-08-02,True,True,2025-08-11,132,123,Retained
C01795,2025-03-30,False,False,2025-09-13,257,90,Churned
C01796,2025-09-26,True,False,2025-09-30,77,73,Dormant
C01797,2025-02-05,False,False,2025-02-05,310,310,Churned
C01798,2025-06-10,False,False,2025-06-10,185,185,Churned
C01799,2025-02-19,False,False,2025-02-19,296,296,Churned
C01800,2025-07-07,True,False,2025-07-21,158,144,Dormant
C01801,2025-08-10,True,True,2025-08-17,124,117,Retained
C01802,2025-06-20,True,False,2025-07-14,175,151,Dormant
C01803,2025-08-12,True,False,2025-08-21,122,113,Dormant
C01804,2025-09-16,True,True,2025-10-14,87,59,Retained
C01805,2025-06-22,True,False,2025-06-28,173,167,Dormant
C01806,2025-12-10,False,False,2025-12-10,2,2,Acquisition
C01807,2025-03-18,True,False,2025-05-29,269,197,Dormant
C01808,2025-08-02,True,False,2025-08-08,132,126,Dormant
C01809,2025-07-06,True,False,2025-10-01,159,72,Dormant
C01810,2025-06-19,False,True,2025-06-19,176,176,Retained
C01811,2025-01-17,True,False,2025-01-21,329,325,Dormant
C01812,2025-04-13,False,False,2025-04-13,243,243,Churned
C01813,2025-07-24,False,True,2025-07-24,141,141,Retained
C01814,2025-07-20,True,True,2025-08-03,145,131,Retained
C01815,2025-10-15,False,False,2025-11-21,58,21,Churned
C01816,2025-10-01,False,False,2025-10-01,72,72,Churned
C01817,2025-08-19,True,False,2025-08-21,115,113,Dormant
C01818,2025-07-06,True,False,2025-07-11,159,154,Dormant
C01819,2025-01-11,True,False,2025-01-18,335,328,Dormant
C01820,2025-07-25,False,False,2025-07-25,140,140,Churned
C01821,2025-11-15,False,False,2025-11-15,27,27,Churned
C01822,2025-09-19,True,False,2025-09-24,84,79,Dormant
C01823,2025-04-18,False,False,2025-09-20,238,83,Churned
C01824,2025-11-14,True,False,2026-01-11,28,-30,Engagement
