customer_id,signup_date,is_activated,has_active_sub,last_seen,days_since_signup,days_since_last_seen,stage,lifecycle_segment,amount,revenue_segment
C00971,2025-05-13,False,False,2025-05-13,213,213,Churned,Churned,0.0,Free
C00972,2025-09-02,True,False,2025-09-14,101,89,Dormant,At-Risk,0.0,Free
C00973,2024-12-13,True,False,2024-12-23,364,354,Dormant,At-Risk,0.0,Free
C00974,2025-12-09,False,True,2025-12-09,3,3,Retained,Active,2994.0,High-Tier
C00975,2025-07-16,True,False,2025-07-26,149,139,Dormant,At-Risk,0.0,Free
C00976,2025-02-01,True,False,2025-02-06,314,309,Dormant,At-Risk,0.0,Free
C00977,2025-06-28,True,False,2025-07-04,167,161,Dormant,At-Risk,0.0,Free
C00978,2025-04-28,True,False,2025-05-11,228,215,Dormant,At-Risk,0.0,Free
C00979,2025-02-26,False,True,2025-02-26,289,289,Retained,Active,2994.0,High-Tier
C00980,2025-03-24,True,False,2025-03-27,263,260,Dormant,At-Risk,0.0,Free
C00981,2025-06-25,False,False,2025-06-25,170,170,Churned,Churned,0.0,Free
C00982,2025-01-25,True,False,2025-01-27,321,319,Dormant,At-Risk,0.0,Free
C00983,2025-09-04,True,False,2025-09-18,99,85,Dormant,At-Risk,0.0,Free
C00984,2025-08-24,False,False,2025-08-24,110,110,Churned,Churned,0.0,Free
C00985,2025-05-04,True,False,2025-05-16,222,210,Dormant,At-Risk,0.0,Free
C00986,2025-04-04,False,False,2025-04-04,252,252,Churned,Churned,0.0,Free
C00987,2025-08-11,False,True,2025-08-11,123,123,Retained,Active,2994.0,High-Tier
C00988,2025-03-05,False,False,2025-03-05,282,282,Churned,Churned,0.0,Free
C00989,2025-04-10,True,False,2025-04-16,246,240,Dormant,At-Risk,0.0,Free
C00990,2025-01-01,False,False,2025-01-01,345,345,Churned,Churned,0.0,Free
C00991,2025-08-11,True,False,2025-08-19,123,115,Dormant,At-Risk,0.0,Free
C00992,2025-02-03,False,False,2025-07-04,312,161,Churned,Churned,0.0,Free
C00993,2025-08-04,True,False,2025-08-09,130,125,Dormant,At-Risk,0.0,Free
C00994,2025-11-25,False,False,2026-04-22,17,-131,Churned,Churned,0.0,Free
C00995,2025-12-07,False,False,2025-12-07,5,5,Acquisition,New,0.0,Free
C00996,2025-06-11,True,False,2025-10-19,184,54,Dormant,At-Risk,0.0,Free
C00997,2025-04-12,False,False,2025-04-12,244,244,Churned,Churned,0.0,Free
C00998,2025-06-19,True,False,2025-06-29,176,166,Dormant,At-Risk,0.0,Free
C00999,2025-06-14,True,False,2025-06-16,181,179,Dormant,At-Risk,0.0,Free
C01000,2025-03-27,False,False,2025-03-27,260,260,Churned,Churned,0.0,Free
C01001,2025-10-16,False,False,2025-10-16,57,57,Churned,Churned,0.0,Free
C01002,2025-07-03,False,True,2025-07-03,162,162,Retained,Active,1194.0,High-Tier
C01003,2025-06-24,True,False,2025-07-02,171,163,Dormant,At-Risk,0.0,Free
C01004,2025-03-02,False,False,2025-03-02,285,285,Churned,Churned,0.0,Free
C01005,2025-07-17,False,False,2025-07-17,148,148,Churned,Churned,0.0,Free
C01006,2025-09-27,True,False,2025-10-08,76,65,Dormant,At-Risk,0.0,Free
C01007,2025-11-23,True,True,2025-12-04,19,8,Retained,Active,2994.0,High-Tier
C01008,2025-03-28,False,True,2025-03-28,259,259,Retained,Active,2994.0,High-Tier
C01009,2025-11-26,True,False,2025-11-30,16,12,Engagement,Active,0.0,Free
C01010,2025-03-03,False,False,2025-03-03,284,284,Churned,Churned,0.0,Free
C01011,2025-04-24,False,True,2025-04-24,232,232,Retained,Active,1194.0,High-Tier
C01012,2025-05-10,False,False,2025-05-10,216,216,Churned,Churned,0.0,Free
C01013,2025-08-08,True,False,2025-10-28,126,45,Dormant,At-Risk,0.0,Free
C01014,2025-05-28,True,False,2025-06-19,198,176,Dormant,At-Risk,0.0,Free
C01015,2025-11-29,False,False,2025-11-29,13,13,Acquisition,New,0.0,Free
C01016,2025-07-28,False,False,2025-12-05,137,7,Churned,Churned,0.0,Free
C01017,2025-06-24,True,False,2025-07-29,171,136,Dormant,At-Risk,0.0,Free
C01018,2025-07-04,True,False,2025-07-12,161,153,Dormant,At-Risk,0.0,Free
C01019,2025-01-17,True,False,2025-07-29,329,136,Dormant,At-Risk,0.0,Free
C01020,2025-07-01,False,True,2025-07-01,164,164,Retained,Active,1194.0,High-Tier
C01021,2025-10-11,True,True,2025-10-12,62,61,Retained,Active,5994.0,High-Tier
C01022,2025-02-03,True,False,2025-02-12,312,303,Dormant,At-Risk,0.0,Free
C01023,2025-09-19,True,True,2026-02-24,84,-74,Retained,Active,1194.0,High-Tier
C01024,2025-06-03,False,True,2025-06-03,192,192,Retained,Active,2994.0,High-Tier
C01025,2025-02-01,True,False,2025-02-12,314,303,Dormant,At-Risk,0.0,Free
C01026,2025-06-09,False,False,2025-06-09,186,186,Churned,Churned,0.0,Free
C01027,2025-02-25,True,False,2025-03-02,290,285,Dormant,At-Risk,0.0,Free
C01028,2025-05-14,True,False,2025-05-22,212,204,Dormant,At-Risk,0.0,Free
C01029,2025-08-02,False,True,2025-08-02,132,132,Retained,Active,2994.0,High-Tier
C01030,2025-01-06,True,False,2025-01-10,340,336,Dormant,At-Risk,0.0,Free
C01031,2025-05-07,True,True,2025-08-25,219,109,Retained,Active,5994.0,High-Tier
C01032,2025-08-18,True,False,2026-02-05,116,-55,Engagement,Active,0.0,Free
C01033,2025-08-27,True,False,2025-08-27,107,107,Dormant,At-Risk,0.0,Free
C01034,2025-11-23,True,False,2025-12-07,19,5,Engagement,Active,0.0,Free
C01035,2025-11-01,True,False,2025-11-04,41,38,Dormant,At-Risk,0.0,Free
C01036,2025-10-22,False,True,2025-10-22,51,51,Retained,Active,1194.0,High-Tier
C01037,2025-10-11,False,False,2025-10-11,62,62,Churned,Churned,0.0,Free
C01038,2025-01-16,False,True,2025-02-10,330,305,Retained,Active,5994.0,High-Tier
C01039,2025-04-02,True,False,2025-07-25,254,140,Dormant,At-Risk,0.0,Free
C01040,2025-06-14,False,False,2025-06-14,181,181,Churned,Churned,0.0,Free
C01041,2025-01-02,False,True,2025-01-02,344,344,Retained,Active,2994.0,High-Tier
C01042,2025-09-24,True,True,2026-01-04,79,-23,Retained,Active,1194.0,High-Tier
C01043,2025-11-19,True,False,2025-11-30,23,12,Engagement,Active,0.0,Free
C01044,2025-08-27,True,False,2025-09-01,107,102,Dormant,At-Risk,0.0,Free
C01045,2025-04-24,True,False,2025-05-02,232,224,Dormant,At-Risk,0.0,Free
C01046,2025-10-14,False,False,2025-10-14,59,59,Churned,Churned,0.0,Free
C01047,2025-10-27,True,False,2025-11-01,46,41,Dormant,At-Risk,0.0,Free
C01048,2025-10-12,False,False,2025-10-12,61,61,Churned,Churned,0.0,Free
C01049,2025-11-26,False,False,2026-03-03,16,-81,Churned,Churned,0.0,Free
C01050,2025-08-13,True,False,2025-08-24,121,110,Dormant,At-Risk,0.0,Free
C01051,2025-05-06,True,False,2025-05-19,220,207,Dormant,At-Risk,0.0,Free
C01052,2025-10-09,False,False,2025-10-09,64,64,Churned,Churned,0.0,Free
C01053,2025-03-01,True,False,2025-09-02,286,101,Dormant,At-Risk,0.0,Free
C01054,2025-01-25,False,True,2025-01-25,321,321,Retained,Active,5994.0,High-Tier
C01055,2025-06-17,True,False,2025-06-28,178,167,Dormant,At-Risk,0.0,Free
C01056,2025-06-04,False,False,2025-06-04,191,191,Churned,Churned,0.0,Free
C01057,2025-03-05,True,True,2025-03-18,282,269,Retained,Active,2994.0,High-Tier
C01058,2025-08-15,True,True,2025-12-03,119,9,Retained,Active,5994.0,High-Tier
C01059,2025-11-27,False,False,2025-11-27,15,15,Churned,Churned,0.0,Free
C01060,2025-07-04,True,False,2025-07-07,161,158,Dormant,At-Risk,0.0,Free
C01061,2025-07-02,True,False,2025-07-04,163,161,Dormant,At-Risk,0.0,Free
C01062,2025-09-21,True,False,2025-09-28,82,75,Dormant,At-Risk,0.0,Free
C01063,2025-04-15,False,False,2025-04-15,241,241,Churned,Churned,0.0,Free
C01064,2025-10-28,True,True,2025-10-30,45,43,Retained,Active,5994.0,High-Tier
C01065,2025-06-07,True,False,2025-06-12,188,183,Dormant,At-Risk,0.0,Free
C01066,2025-11-15,True,False,2025-11-27,27,15,Engagement,Active,0.0,Free
C01067,2025-08-12,False,False,2025-09-19,122,84,Churned,Churned,0.0,Free
C01068,2025-09-14,False,False,2025-09-14,89,89,Churned,Churned,0.0,Free
C01069,2025-10-16,True,False,2025-10-30,57,43,Dormant,At-Risk,0.0,Free
C01070,2025-06-25,False,True,2025-06-25,170,170,Retained,Active,1194.0,High-Tier
C01071,2025-11-26,True,False,2025-12-02,16,10,Engagement,Active,0.0,Free
C01072,2024-12-16,True,False,2024-12-23,361,354,Dormant,At-Risk,0.0,Free
C01073,2024-12-16,True,False,2024-12-19,361,358,Dormant,At-Risk,0.0,Free
C01074,2025-01-25,True,False,2025-02-07,321,308,Dormant,At-Risk,0.0,Free
C01075,2025-05-23,True,False,2025-05-26,203,200,Dormant,At-Risk,0.0,Free
C01076,2025-03-27,False,False,2025-03-27,260,260,Churned,Churned,0.0,Free
C01077,2025-08-29,True,False,2025-09-07,105,96,Dormant,At-Risk,0.0,Free
C01078,2025-05-18,True,False,2025-09-08,208,95,Dormant,At-Risk,0.0,Free
C01079,2025-09-17,False,False,2025-09-17,86,86,Churned,Churned,0.0,Free
C01080,2025-10-10,True,False,2025-12-25,63,-13,Engagement,Active,0.0,Free
C01081,2025-10-16,True,False,2025-10-28,57,45,Dormant,At-Risk,0.0,Free
C01082,2024-12-30,True,False,2025-01-10,347,336,Dormant,At-Risk,0.0,Free
C01083,2025-09-12,False,False,2025-09-12,91,91,Churned,Churned,0.0,Free
C01084,2025-11-13,False,False,2025-11-13,29,29,Churned,Churned,0.0,Free
C01085,2025-08-25,True,False,2025-09-06,109,97,Dormant,At-Risk,0.0,Free
C01086,2025-09-04,False,False,2025-09-04,99,99,Churned,Churned,0.0,Free
C01087,2025-09-24,True,False,2025-09-29,79,74,Dormant,At-Risk,0.0,Free
C01088,2025-04-18,True,False,2025-05-02,238,224,Dormant,At-Risk,0.0,Free
C01089,2025-08-07,True,False,2025-08-11,127,123,Dormant,At-Risk,0.0,Free
C01090,2025-08-29,True,True,2025-09-08,105,95,Retained,Active,5994.0,High-Tier
C01091,2025-02-24,True,False,2025-03-09,291,278,Dormant,At-Risk,0.0,Free
C01092,2025-06-24,True,False,2025-06-27,171,168,Dormant,At-Risk,0.0,Free
C01093,2025-05-11,False,False,2025-05-11,215,215,Churned,Churned,0.0,Free
C01094,2025-10-19,False,True,2026-02-11,54,-61,Retained,Active,1194.0,High-Tier
C01095,2025-07-14,False,True,2025-07-14,151,151,Retained,Active,2994.0,High-Tier
C01096,2025-01-14,True,True,2025-01-16,332,330,Retained,Active,2994.0,High-Tier
C01097,2025-08-01,True,False,2025-08-01,133,133,Dormant,At-Risk,0.0,Free
C01098,2025-10-05,False,False,2025-10-05,68,68,Churned,Churned,0.0,Free
C01099,2025-11-04,False,False,2025-11-04,38,38,Churned,Churned,0.0,Free
C01100,2025-02-06,True,True,2025-06-29,309,166,Retained,Active,2994.0,High-Tier
C01101,2025-05-06,False,True,2025-09-21,220,82,Retained,Active,5994.0,High-Tier
C01102,2025-10-14,True,True,2025-12-26,59,-14,Retained,Active,2994.0,High-Tier
C01103,2025-05-22,False,False,2025-05-22,204,204,Churned,Churned,0.0,Free
C01104,2025-03-26,True,True,2025-03-29,261,258,Retained,Active,1194.0,High-Tier
C01105,2025-11-05,True,False,2025-11-09,37,33,Dormant,At-Risk,0.0,Free
C01106,2025-01-13,False,False,2025-01-13,333,333,Churned,Churned,0.0,Free
C01107,2025-10-13,False,True,2025-10-13,60,60,Retained,Active,5994.0,High-Tier
C01108,2025-11-18,True,False,2026-04-14,24,-123,Engagement,Active,0.0,Free
C01109,2025-01-02,True,True,2025-01-05,344,341,Retained,Active,5994.0,High-Tier
C01110,2025-01-20,False,False,2025-01-20,326,326,Churned,Churned,0.0,Free
C01111,2025-09-01,False,True,2025-09-01,102,102,Retained,Active,5994.0,High-Tier
C01112,2024-12-22,True,False,2024-12-29,355,348,Dormant,At-Risk,0.0,Free
C01113,2025-09-20,True,False,2025-09-24,83,79,Dormant,At-Risk,0.0,Free
C01114,2025-10-15,True,False,2025-10-23,58,50,Dormant,At-Risk,0.0,Free
C01115,2025-05-07,True,False,2025-05-18,219,208,Dormant,At-Risk,0.0,Free
C01116,2025-11-22,True,False,2026-03-03,20,-81,Engagement,Active,0.0,Free
C01117,2024-12-15,True,False,2025-02-14,362,301,Dormant,At-Risk,0.0,Free
C01118,2025-03-09,True,True,2025-03-13,278,274,Retained,Active,1194.0,High-Tier
C01119,2025-03-28,False,False,2025-03-28,259,259,Churned,Churned,0.0,Free
C01120,2025-06-26,True,False,2025-09-25,169,78,Dormant,At-Risk,0.0,Free
C01121,2025-10-29,False,False,2025-10-29,44,44,Churned,Churned,0.0,Free
C01122,2025-07-23,True,False,2025-08-05,142,129,Dormant,At-Risk,0.0,Free
C01123,2024-12-29,False,True,2024-12-29,348,348,Retained,Active,2994.0,High-Tier
C01124,2025-05-25,False,False,2025-05-25,201,201,Churned,Churned,0.0,Free
C01125,2025-12-11,False,True,2025-12-11,1,1,Retained,Active,2994.0,High-Tier
C01126,2025-01-29,True,True,2025-02-10,317,305,Retained,Active,1194.0,High-Tier
C01127,2025-11-19,False,False,2025-11-19,23,23,Churned,Churned,0.0,Free
C01128,2025-10-07,True,False,2026-02-10,66,-60,Engagement,Active,0.0,Free
C01129,2025-06-02,True,True,2025-10-16,193,57,Retained,Active,2994.0,High-Tier
C01130,2025-12-06,True,True,2025-12-20,6,-8,Retained,Active,1194.0,High-Tier
C01131,2025-10-11,True,True,2025-10-14,62,59,Retained,Active,2994.0,High-Tier
C01132,2025-06-08,True,True,2025-06-18,187,177,Retained,Active,1194.0,High-Tier
C01133,2025-04-08,False,False,2025-04-08,248,248,Churned,Churned,0.0,Free
C01134,2024-12-25,True,False,2025-06-01,352,194,Dormant,At-Risk,0.0,Free
C01135,2025-09-01,False,False,2025-09-01,102,102,Churned,Churned,0.0,Free
C01136,2025-04-25,False,False,2025-04-25,231,231,Churned,Churned,0.0,Free
C01137,2025-04-02,False,False,2025-07-30,254,135,Churned,Churned,0.0,Free
C01138,2025-01-10,True,False,2025-03-28,336,259,Dormant,At-Risk,0.0,Free
C01139,2025-04-26,False,False,2025-09-06,230,97,Churned,Churned,0.0,Free
C01140,2025-03-24,True,False,2025-03-29,263,258,Dormant,At-Risk,0.0,Free
C01141,2025-06-10,False,False,2025-06-10,185,185,Churned,Churned,0.0,Free
C01142,2025-09-15,False,False,2025-09-15,88,88,Churned,Churned,0.0,Free
C01143,2025-10-22,True,False,2026-01-01,51,-20,Engagement,Active,0.0,Free
C01144,2025-02-02,False,True,2025-06-27,313,168,Retained,Active,2994.0,High-Tier
C01145,2025-01-09,True,False,2025-01-17,337,329,Dormant,At-Risk,0.0,Free
C01146,2025-04-22,False,True,2025-04-22,234,234,Retained,Active,2994.0,High-Tier
C01147,2025-10-18,False,False,2025-10-18,55,55,Churned,Churned,0.0,Free
C01148,2025-06-15,False,False,2025-06-15,180,180,Churned,Churned,0.0,Free
C01149,2025-08-26,False,False,2025-08-26,108,108,Churned,Churned,0.0,Free
C01150,2025-11-12,True,False,2025-11-18,30,24,Engagement,Active,0.0,Free
C01151,2025-05-18,True,False,2025-09-23,208,80,Dormant,At-Risk,0.0,Free
C01152,2025-08-13,True,False,2025-08-20,121,114,Dormant,At-Risk,0.0,Free
C01153,2025-11-30,True,False,2025-12-06,12,6,Engagement,Active,0.0,Free
C01154,2025-11-17,False,True,2026-02-21,25,-71,Retained,Active,2994.0,High-Tier
C01155,2025-08-14,True,False,2025-08-26,120,108,Dormant,At-Risk,0.0,Free
C01156,2025-02-16,False,False,2025-02-16,299,299,Churned,Churned,0.0,Free
C01157,2025-09-07,False,False,2025-09-07,96,96,Churned,Churned,0.0,Free
C01158,2025-03-13,False,False,2025-03-13,274,274,Churned,Churned,0.0,Free
C01159,2025-08-10,False,False,2025-09-18,124,85,Churned,Churned,0.0,Free
C01160,2025-07-19,True,False,2025-07-28,146,137,Dormant,At-Risk,0.0,Free
C01161,2025-07-06,True,False,2025-07-07,159,158,Dormant,At-Risk,0.0,Free
C01162,2025-02-26,True,False,2025-03-05,289,282,Dormant,At-Risk,0.0,Free
C01163,2025-10-05,True,False,2025-10-16,68,57,Dormant,At-Risk,0.0,Free
C01164,2025-04-20,False,False,2025-04-20,236,236,Churned,Churned,0.0,Free
C01165,2025-10-22,True,False,2025-11-04,51,38,Dormant,At-Risk,0.0,Free
C01166,2025-03-06,True,False,2025-03-18,281,269,Dormant,At-Risk,0.0,Free
C01167,2025-01-30,False,False,2025-01-30,316,316,Churned,Churned,0.0,Free
C01168,2025-11-10,True,False,2025-11-13,32,29,Engagement,Active,0.0,Free
C01169,2025-10-09,True,False,2025-10-19,64,54,Dormant,At-Risk,0.0,Free
C01170,2025-08-18,False,False,2025-08-18,116,116,Churned,Churned,0.0,Free
C01171,2025-04-15,True,False,2025-07-09,241,156,Dormant,At-Risk,0.0,Free
C01172,2025-09-06,True,False,2026-02-27,97,-77,Engagement,Active,0.0,Free
C01173,2025-04-30,True,True,2025-05-02,226,224,Retained,Active,5994.0,High-Tier
C01174,2025-03-23,True,False,2025-03-26,264,261,Dormant,At-Risk,0.0,Free
C01175,2025-01-08,True,False,2025-01-17,338,329,Dormant,At-Risk,0.0,Free
C01176,2025-02-15,True,False,2025-02-27,300,288,Dormant,At-Risk,0.0,Free
C01177,2025-03-26,True,False,2025-09-17,261,86,Dormant,At-Risk,0.0,Free
C01178,2025-06-29,False,True,2025-06-29,166,166,Retained,Active,1194.0,High-Tier
C01179,2025-09-12,True,False,2025-09-22,91,81,Dormant,At-Risk,0.0,Free
C01180,2025-02-26,True,False,2025-03-01,289,286,Dormant,At-Risk,0.0,Free
C01181,2025-05-18,False,True,2025-05-18,208,208,Retained,Active,1194.0,High-Tier
C01182,2025-01-08,False,False,2025-01-08,338,338,Churned,Churned,0.0,Free
C01183,2025-08-01,False,True,2025-08-01,133,133,Retained,Active,5994.0,High-Tier
C01184,2025-09-02,False,False,2026-02-08,101,-58,Churned,Churned,0.0,Free
C01185,2025-02-14,False,True,2025-03-29,301,258,Retained,Active,2994.0,High-Tier
C01186,2024-12-24,True,False,2025-01-01,353,345,Dormant,At-Risk,0.0,Free
C01187,2025-06-26,True,False,2025-07-10,169,155,Dormant,At-Risk,0.0,Free
C01188,2025-08-04,False,False,2025-08-04,130,130,Churned,Churned,0.0,Free
C01189,2025-09-26,True,False,2025-10-05,77,68,Dormant,At-Risk,0.0,Free
C01190,2025-08-05,True,True,2026-01-02,129,-21,Retained,Active,5994.0,High-Tier
C01191,2025-07-28,True,False,2025-08-09,137,125,Dormant,At-Risk,0.0,Free
C01192,2025-05-08,True,False,2025-09-19,218,84,Dormant,At-Risk,0.0,Free
C01193,2025-04-05,False,False,2025-04-05,251,251,Churned,Churned,0.0,Free
C01194,2024-12-17,False,True,2024-12-17,360,360,Retained,Active,5994.0,High-Tier
C01195,2025-05-24,True,False,2025-11-08,202,34,Dormant,At-Risk,0.0,Free
C01196,2025-04-23,False,False,2025-04-23,233,233,Churned,Churned,0.0,Free
C01197,2025-06-14,True,True,2025-06-21,181,174,Retained,Active,1194.0,High-Tier
C01198,2025-11-26,False,False,2025-11-26,16,16,Churned,Churned,0.0,Free
C01199,2025-07-11,True,False,2026-01-19,154,-38,Engagement,Active,0.0,Free
C01200,2025-09-22,True,False,2026-04-01,81,-110,Engagement,Active,0.0,Free
C01201,2025-05-15,False,True,2025-05-15,211,211,Retained,Active,5994.0,High-Tier
C01202,2024-12-23,False,False,2024-12-23,354,354,Churned,Churned,0.0,Free
C01203,2025-02-12,False,False,2025-02-12,303,303,Churned,Churned,0.0,Free
C01204,2025-06-24,False,False,2025-06-24,171,171,Churned,Churned,0.0,Free
C01205,2025-08-23,True,False,2025-08-29,111,105,Dormant,At-Risk,0.0,Free
C01206,2025-04-19,True,False,2025-05-01,237,225,Dormant,At-Risk,0.0,Free
C01207,2024-12-22,True,False,2024-12-22,355,355,Dormant,At-Risk,0.0,Free
C01208,2025-09-18,False,True,2025-09-18,85,85,Retained,Active,2994.0,High-Tier
C01209,2025-08-10,True,True,2025-08-15,124,119,Retained,Active,1194.0,High-Tier
C01210,2025-04-28,True,True,2025-05-07,228,219,Retained,Active,1194.0,High-Tier
C01211,2025-10-24,True,False,2025-11-01,49,41,Dormant,At-Risk,0.0,Free
C01212,2025-12-05,False,True,2025-12-05,7,7,Retained,Active,5994.0,High-Tier
C01213,2025-09-20,False,True,2025-09-20,83,83,Retained,Active,5994.0,High-Tier
C01214,2025-10-27,True,False,2025-11-03,46,39,Dormant,At-Risk,0.0,Free
C01215,2025-01-07,True,True,2025-01-08,339,338,Retained,Active,1194.0,High-Tier
C01216,2025-11-23,True,False,2025-11-24,19,18,Engagement,Active,0.0,Free
C01217,2025-05-20,False,True,2025-06-27,206,168,Retained,Active,2994.0,High-Tier
C01218,2025-03-03,True,False,2025-03-08,284,279,Dormant,At-Risk,0.0,Free
C01219,2025-03-09,True,True,2025-04-28,278,228,Retained,Active,5994.0,High-Tier
C01220,2025-10-10,True,True,2026-03-22,63,-100,Retained,Active,5994.0,High-Tier
C01221,2025-06-07,True,False,2025-06-14,188,181,Dormant,At-Risk,0.0,Free
C01222,2025-07-21,True,True,2025-08-01,144,133,Retained,Active,1194.0,High-Tier
C01223,2025-04-21,False,True,2025-04-21,235,235,Retained,Active,1194.0,High-Tier
C01224,2025-10-22,True,False,2025-10-29,51,44,Dormant,At-Risk,0.0,Free
C01225,2025-04-19,False,False,2025-04-19,237,237,Churned,Churned,0.0,Free
C01226,2025-11-15,True,False,2025-11-23,27,19,Engagement,Active,0.0,Free
C01227,2025-01-17,False,False,2025-02-17,329,298,Churned,Churned,0.0,Free
C01228,2025-02-03,True,True,2025-02-16,312,299,Retained,Active,1194.0,High-Tier
C01229,2025-08-25,True,False,2025-09-07,109,96,Dormant,At-Risk,0.0,Free
C01230,2025-01-11,False,False,2025-01-11,335,335,Churned,Churned,0.0,Free
C01231,2025-03-27,True,False,2025-05-14,260,212,Dormant,At-Risk,0.0,Free
C01232,2025-01-01,False,False,2025-02-13,345,302,Churned,Churned,0.0,Free
C01233,2025-01-25,True,False,2025-01-29,321,317,Dormant,At-Risk,0.0,Free
C01234,2025-08-31,False,False,2025-12-24,103,-12,Churned,Churned,0.0,Free
C01235,2025-04-22,True,False,2025-04-22,234,234,Dormant,At-Risk,0.0,Free
C01236,2025-11-16,True,True,2025-11-18,26,24,Retained,Active,2994.0,High-Tier
C01237,2025-09-27,True,True,2025-10-02,76,71,Retained,Active,1194.0,High-Tier
C01238,2025-03-02,True,False,2025-03-09,285,278,Dormant,At-Risk,0.0,Free
C01239,2025-11-28,True,False,2025-12-11,14,1,Engagement,Active,0.0,Free
C01240,2025-11-11,True,False,2025-11-23,31,19,Engagement,Active,0.0,Free
C01241,2025-12-07,True,False,2026-03-20,5,-98,Engagement,Active,0.0,Free
C01242,2025-07-17,False,False,2025-07-17,148,148,Churned,Churned,0.0,Free
C01243,2025-07-03,True,False,2025-11-29,162,13,Engagement,Active,0.0,Free
C01244,2025-12-08,True,False,2025-12-21,4,-9,Engagement,Active,0.0,Free
C01245,2025-04-22,True,False,2025-04-27,234,229,Dormant,At-Risk,0.0,Free
C01246,2025-10-24,True,True,2025-11-03,49,39,Retained,Active,1194.0,High-Tier
C01247,2025-03-04,True,True,2025-03-16,283,271,Retained,Active,1194.0,High-Tier
C01248,2025-06-28,True,False,2025-11-17,167,25,Engagement,Active,0.0,Free
C01249,2025-07-19,False,False,2025-07-19,146,146,Churned,Churned,0.0,Free
C01250,2025-11-30,False,False,2025-11-30,12,12,Acquisition,New,0.0,Free
C01251,2025-05-09,True,False,2025-05-17,217,209,Dormant,At-Risk,0.0,Free
C01252,2025-05-11,False,True,2025-05-11,215,215,Retained,Active,1194.0,High-Tier
C01253,2025-06-09,True,True,2025-06-11,186,184,Retained,Active,1194.0,High-Tier
C01254,2025-09-13,True,False,2025-09-25,90,78,Dormant,At-Risk,0.0,Free
C01255,2025-06-28,True,False,2025-07-10,167,155,Dormant,At-Risk,0.0,Free
C01256,2025-05-21,False,False,2025-10-08,205,65,Churned,Churned,0.0,Free
C01257,2025-04-11,False,False,2025-04-11,245,245,Churned,Churned,0.0,Free
C01258,2025-03-04,False,False,2025-03-04,283,283,Churned,Churned,0.0,Free
C01259,2025-10-07,True,False,2025-10-12,66,61,Dormant,At-Risk,0.0,Free
C01260,2025-04-01,False,False,2025-10-04,255,69,Churned,Churned,0.0,Free
C01261,2025-01-29,False,False,2025-01-29,317,317,Churned,Churned,0.0,Free
C01262,2025-02-19,False,True,2025-08-03,296,131,Retained,Active,2994.0,High-Tier
C01263,2025-08-26,True,False,2025-08-28,108,106,Dormant,At-Risk,0.0,Free
C01264,2025-09-15,False,True,2025-10-29,88,44,Retained,Active,2994.0,High-Tier
C01265,2025-07-12,True,True,2025-07-20,153,145,Retained,Active,2994.0,High-Tier
C01266,2025-08-28,True,False,2025-09-05,106,98,Dormant,At-Risk,0.0,Free
C01267,2025-09-14,True,False,2025-09-18,89,85,Dormant,At-Risk,0.0,Free
C01268,2024-12-20,True,False,2024-12-27,357,350,Dormant,At-Risk,0.0,Free
C01269,2025-11-09,False,True,2025-12-12,33,0,Retained,Active,1194.0,High-Tier
C01270,2025-11-29,True,False,2025-12-12,13,0,Engagement,Active,0.0,Free
C01271,2025-01-07,True,False,2025-01-21,339,325,Dormant,At-Risk,0.0,Free
C01272,2025-07-14,False,True,2025-07-14,151,151,Retained,Active,2994.0,High-Tier
C01273,2025-07-23,True,True,2025-11-28,142,14,Retained,Active,2994.0,High-Tier
C01274,2025-02-07,True,True,2025-03-13,308,274,Retained,Active,2994.0,High-Tier
C01275,2025-03-27,False,False,2025-03-27,260,260,Churned,Churned,0.0,Free
C01276,2025-03-21,True,False,2025-03-23,266,264,Dormant,At-Risk,0.0,Free
C01277,2025-03-04,True,False,2025-03-07,283,280,Dormant,At-Risk,0.0,Free
C01278,2025-07-09,True,False,2025-07-22,156,143,Dormant,At-Risk,0.0,Free
C01279,2024-12-23,False,True,2024-12-23,354,354,Retained,Active,2994.0,High-Tier
C01280,2025-01-28,True,False,2025-02-09,318,306,Dormant,At-Risk,0.0,Free
C01281,2025-01-13,False,False,2025-01-13,333,333,Churned,Churned,0.0,Free
C01282,2025-07-08,True,True,2025-07-22,157,143,Retained,Active,2994.0,High-Tier
C01283,2025-10-28,False,False,2025-10-28,45,45,Churned,Churned,0.0,Free
C01284,2025-10-07,False,True,2025-10-07,66,66,Retained,Active,2994.0,High-Tier
C01285,2025-11-07,True,False,2025-11-13,35,29,Engagement,Active,0.0,Free
C01286,2025-05-09,True,False,2025-05-10,217,216,Dormant,At-Risk,0.0,Free
C01287,2025-05-27,False,True,2025-05-27,199,199,Retained,Active,1194.0,High-Tier
C01288,2025-04-05,False,False,2025-06-20,251,175,Churned,Churned,0.0,Free
C01289,2025-01-25,True,False,2025-02-06,321,309,Dormant,At-Risk,0.0,Free
C01290,2025-08-23,True,True,2025-08-27,111,107,Retained,Active,1194.0,High-Tier
C01291,2025-08-22,False,False,2025-08-22,112,112,Churned,Churned,0.0,Free
C01292,2025-06-18,True,False,2025-06-22,177,173,Dormant,At-Risk,0.0,Free
C01293,2025-01-09,True,False,2025-01-16,337,330,Dormant,At-Risk,0.0,Free
C01294,2025-09-10,False,False,2025-09-10,93,93,Churned,Churned,0.0,Free
