user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role,email
usr_f365b16d,cmp_de1b0c,2024-09-26,in,social,trial_basic,member,usr_f365b16d
usr_6e0efe63,cmp_c13cdf,2024-11-08,de,email,free,member,usr_6e0efe63
usr_23680590,cmp_544fb1,2024-03-09,us,email,trial_pro,member,usr_23680590
usr_51f2b361,cmp_1257e5,2024-02-23,fr,paid_search,trial_pro,member,usr_51f2b361
usr_2cb4181b,cmp_814d63,2024-11-28,uk,email,trial_basic,member,usr_2cb4181b
usr_8bfcc3f1,cmp_821d82,2024-01-28,uk,organic,trial_basic,viewer,usr_8bfcc3f1
usr_1166b662,cmp_af4eb2,2024-09-27,uk,social,trial_pro,viewer,usr_1166b662
usr_fcdeffcc,cmp_528e11,2024-02-13,es,paid_search,free,viewer,usr_fcdeffcc
usr_64f4cacf,cmp_8d0131,2024-06-03,in,paid_search,free,viewer,usr_64f4cacf
usr_df8f2025,cmp_4770cb,2024-03-01,us,paid_search,trial_pro,admin,usr_df8f2025
usr_4c7200db,cmp_9c635f,2024-06-23,fr,referral,free,member,usr_4c7200db
usr_8717fd4f,cmp_b01cf0,2024-12-13,de,organic,trial_basic,admin,usr_8717fd4f
usr_22e18322,cmp_571b10,2024-05-25,in,social,free,viewer,usr_22e18322
usr_318c3b18,cmp_47e10e,2024-03-25,in,referral,trial_basic,viewer,usr_318c3b18
usr_7ca4224a,cmp_67e14e,2024-01-27,de,referral,trial_pro,viewer,usr_7ca4224a
usr_dfc5177f,cmp_ae5f78,2024-11-03,de,email,trial_basic,member,usr_dfc5177f
usr_36bdd031,cmp_780b94,2024-05-18,in,email,trial_pro,member,usr_36bdd031
usr_5db56ece,cmp_899ffe,2024-08-28,uk,referral,trial_basic,viewer,usr_5db56ece
usr_4a62ab97,cmp_3eb8c9,2024-07-27,es,email,trial_basic,member,usr_4a62ab97
usr_9b8f890b,cmp_399e75,2024-03-19,us,social,free,admin,usr_9b8f890b
usr_78d6eda3,cmp_eeebe4,2024-06-02,uk,direct,trial_basic,viewer,usr_78d6eda3
usr_f3a2555c,cmp_5cf5a9,2024-05-05,uk,organic,free,viewer,usr_f3a2555c
usr_d1e94825,cmp_bf50d6,2024-02-27,us,direct,trial_basic,member,usr_d1e94825
usr_9422a271,cmp_a2d839,2024-12-07,us,organic,trial_basic,viewer,usr_9422a271
usr_51132126,cmp_1940d9,2024-08-03,us,organic,trial_pro,admin,usr_51132126
usr_ee5f550b,cmp_b6116b,2024-02-01,uk,direct,free,admin,usr_ee5f550b
usr_d67e6d66,cmp_b21101,2024-08-15,in,social,trial_basic,member,usr_d67e6d66
usr_0553257e,cmp_c14e78,2024-10-28,fr,referral,trial_pro,viewer,usr_0553257e
usr_0a7f02d1,cmp_c17ba3,2024-04-27,in,organic,trial_basic,member,usr_0a7f02d1
usr_dec04734,cmp_6e2baf,2024-09-27,in,organic,trial_pro,admin,usr_dec04734
usr_a267bf3f,cmp_92ac7b,2024-06-15,de,paid_search,trial_basic,viewer,usr_a267bf3f
usr_b0a353a8,cmp_18fa31,2024-09-03,de,email,trial_basic,member,usr_b0a353a8
usr_3f20c334,cmp_d5842a,2024-12-14,de,direct,trial_basic,viewer,usr_3f20c334
usr_9d8d16b2,cmp_52c775,2024-09-14,uk,organic,trial_basic,admin,usr_9d8d16b2
usr_b045aee3,cmp_7fd78a,2024-07-23,in,social,trial_pro,member,usr_b045aee3
usr_f07ac62e,cmp_f7c821,2024-11-18,fr,direct,free,admin,usr_f07ac62e
usr_0a110a40,cmp_8e826e,2024-03-12,uk,direct,trial_pro,member,usr_0a110a40
usr_7a90321b,cmp_2644a1,2024-06-28,fr,email,trial_pro,admin,usr_7a90321b
usr_2483b05c,cmp_cb9ecb,2024-11-28,in,email,trial_basic,member,usr_2483b05c
usr_f827aa7e,cmp_385c53,2024-02-28,de,email,trial_basic,viewer,usr_f827aa7e
usr_d20afa72,cmp_03f5dd,2024-03-05,uk,paid_search,trial_basic,viewer,usr_d20afa72
usr_ccb3fe3b,cmp_f28631,2024-09-30,us,paid_search,trial_pro,admin,usr_ccb3fe3b
usr_ad4589ac,cmp_86fd19,2024-12-18,uk,paid_search,trial_pro,admin,usr_ad4589ac
usr_3e7dd600,cmp_068a2b,2024-03-05,uk,social,trial_pro,admin,usr_3e7dd600
usr_e3039c0c,cmp_6729b3,2024-04-22,uk,paid_search,free,member,usr_e3039c0c
usr_e162860a,cmp_a47b4c,2024-05-17,de,referral,trial_basic,viewer,usr_e162860a
usr_23ca8a6b,cmp_7ae06d,2024-04-30,us,referral,trial_basic,member,usr_23ca8a6b
usr_af6b16c2,cmp_b07d59,2024-02-28,fr,email,trial_basic,member,usr_af6b16c2
usr_0ea23c4e,cmp_cd4980,2024-06-05,us,organic,trial_pro,admin,usr_0ea23c4e
usr_24de2d8f,cmp_04841d,2024-01-22,us,email,trial_pro,viewer,usr_24de2d8f
usr_34c8efe4,cmp_068078,2024-12-27,us,social,trial_pro,viewer,usr_34c8efe4
usr_4e4120b1,cmp_4c378f,2024-10-15,de,email,trial_basic,viewer,usr_4e4120b1
usr_8d4c8dae,cmp_574671,2024-01-07,uk,referral,trial_basic,member,usr_8d4c8dae
usr_d7baae74,cmp_b92f9e,2024-12-09,us,paid_search,trial_pro,viewer,usr_d7baae74
usr_cd47375c,cmp_f07ef7,2024-06-28,fr,social,trial_basic,member,usr_cd47375c
usr_0d27800c,cmp_59921b,2024-01-17,in,organic,trial_basic,member,usr_0d27800c
usr_7dfa5511,cmp_dffd79,2024-03-13,in,direct,trial_pro,member,usr_7dfa5511
usr_4aab64e2,cmp_2369df,2024-11-19,in,organic,trial_basic,member,usr_4aab64e2
usr_27650de9,cmp_874aa9,2024-04-28,us,direct,trial_pro,viewer,usr_27650de9
usr_febacbd5,cmp_bc28de,2024-10-29,de,email,trial_basic,member,usr_febacbd5
usr_8b72acc3,cmp_9b5834,2024-11-07,uk,referral,trial_basic,member,usr_8b72acc3
usr_6f0614fd,cmp_b92c0d,2024-11-11,de,social,trial_pro,member,usr_6f0614fd
usr_e6615e9b,cmp_03249a,2024-10-24,es,referral,trial_basic,member,usr_e6615e9b
usr_6e550aa9,cmp_965705,2024-06-07,es,direct,trial_basic,member,usr_6e550aa9
usr_1cd6c5fb,cmp_b7da6b,2024-05-06,es,paid_search,trial_pro,viewer,usr_1cd6c5fb
usr_b84c980a,cmp_bc4158,2024-03-22,es,social,trial_pro,viewer,usr_b84c980a
usr_e51b53b4,cmp_3adfa8,2024-07-11,us,social,trial_basic,admin,usr_e51b53b4
usr_fb0f6895,cmp_cc1a7a,2024-04-28,de,paid_search,trial_basic,member,usr_fb0f6895
usr_314dfd2d,cmp_5de747,2024-06-13,de,social,trial_pro,member,usr_314dfd2d
usr_c9f0a116,cmp_b0b7ba,2024-02-14,es,paid_search,trial_basic,member,usr_c9f0a116
usr_66d06c78,cmp_639a80,2024-08-18,de,email,trial_basic,member,usr_66d06c78
usr_f5da8397,cmp_547d4f,2024-02-23,us,email,trial_pro,member,usr_f5da8397
usr_a27a1f73,cmp_00ba07,2024-09-02,us,paid_search,free,member,usr_a27a1f73
usr_58d34119,cmp_e1bce0,2024-01-15,uk,direct,trial_basic,viewer,usr_58d34119
usr_9b60df6b,cmp_c5bbac,2024-04-13,us,email,trial_basic,admin,usr_9b60df6b
usr_70399c77,cmp_1e8d92,2024-01-27,us,direct,free,viewer,usr_70399c77
usr_eda293a1,cmp_5976e2,2024-11-16,in,social,trial_pro,member,usr_eda293a1
usr_2c9a18ef,cmp_b2d116,2024-02-07,es,organic,free,member,usr_2c9a18ef
usr_95163df8,cmp_38639e,2024-11-27,fr,email,trial_basic,admin,usr_95163df8
usr_7fc9dda1,cmp_5cf5a9,2024-10-20,de,referral,trial_pro,member,usr_7fc9dda1
usr_ec255cc6,cmp_9295df,2024-11-21,es,email,trial_basic,viewer,usr_ec255cc6
usr_ed789e92,cmp_5d1b35,2024-09-24,in,referral,trial_basic,viewer,usr_ed789e92
usr_53b53961,cmp_46dcb5,2024-09-05,in,direct,trial_pro,viewer,usr_53b53961
usr_3715fa4a,cmp_d06cae,2024-10-03,in,social,trial_basic,member,usr_3715fa4a
usr_d52d3406,cmp_64160a,2024-12-28,de,direct,free,member,usr_d52d3406
usr_9c88a291,cmp_08ba36,2024-02-14,in,direct,trial_basic,admin,usr_9c88a291
usr_09399b20,cmp_ee2f6f,2024-01-02,es,email,trial_basic,member,usr_09399b20
usr_cf751207,cmp_d4644b,2024-12-25,de,direct,trial_pro,member,usr_cf751207
usr_5ff52eb4,cmp_ac972d,2024-05-18,uk,referral,free,admin,usr_5ff52eb4
usr_f239577a,cmp_1977f5,2024-02-04,es,email,trial_basic,member,usr_f239577a
usr_5e3d2e13,cmp_78e7ac,2024-04-12,fr,organic,trial_basic,member,usr_5e3d2e13
usr_7617627a,cmp_6eeeb4,2024-02-22,us,referral,trial_basic,admin,usr_7617627a
usr_869e0ea6,cmp_bc9edd,2024-06-25,us,direct,trial_pro,admin,usr_869e0ea6
usr_d842e60d,cmp_f64edb,2024-04-24,es,direct,trial_pro,admin,usr_d842e60d
usr_b9696837,cmp_835956,2024-12-13,es,referral,free,member,usr_b9696837
usr_0b182982,cmp_6c129f,2024-10-20,fr,social,trial_basic,member,usr_0b182982
usr_4064919d,cmp_1a1564,2024-02-18,de,social,trial_basic,viewer,usr_4064919d
usr_c82edbc0,cmp_730b6b,2024-10-06,us,social,trial_basic,viewer,usr_c82edbc0
usr_878fafcc,cmp_e0556c,2024-10-10,de,referral,free,admin,usr_878fafcc
usr_fef9bb81,cmp_dd6cbb,2024-09-25,de,referral,free,member,usr_fef9bb81
usr_28a1b7c4,cmp_91d3fe,2024-12-16,de,paid_search,trial_pro,member,usr_28a1b7c4
usr_b75fb518,cmp_766810,2024-04-13,de,referral,trial_basic,viewer,usr_b75fb518
usr_13bc7ecb,cmp_456fc1,2024-12-23,de,organic,free,member,usr_13bc7ecb
usr_172e4d0e,cmp_9c1609,2024-11-23,in,social,trial_basic,viewer,usr_172e4d0e
usr_a7c971fd,cmp_a074b0,2024-09-18,de,organic,trial_pro,member,usr_a7c971fd
usr_f387e496,cmp_13064d,2024-02-20,de,social,trial_basic,member,usr_f387e496
usr_2e4dcdcb,cmp_fa123c,2024-09-17,us,social,trial_basic,member,usr_2e4dcdcb
usr_45707cb2,cmp_631bc0,2024-02-19,uk,social,trial_pro,member,usr_45707cb2
usr_898e4e80,cmp_b6403b,2024-02-08,fr,paid_search,trial_basic,member,usr_898e4e80
usr_ccea1cd1,cmp_0914c9,2024-09-30,de,paid_search,trial_pro,admin,usr_ccea1cd1
usr_88e7b0c6,cmp_ee0024,2024-10-07,de,organic,trial_basic,admin,usr_88e7b0c6
usr_5c4e3ac3,cmp_7f7bf5,2024-09-13,fr,referral,trial_basic,admin,usr_5c4e3ac3
usr_670b9ea4,cmp_43fcbb,2024-09-11,de,direct,trial_basic,viewer,usr_670b9ea4
usr_80730a60,cmp_b108e0,2024-05-28,us,email,trial_pro,viewer,usr_80730a60
usr_0fbb13a2,cmp_dbde8b,2024-08-27,es,organic,free,member,usr_0fbb13a2
usr_b7524f41,cmp_56d82d,2024-05-11,fr,social,trial_basic,admin,usr_b7524f41
usr_d00e2b2d,cmp_4661a5,2024-02-29,in,organic,trial_basic,admin,usr_d00e2b2d
usr_72a81e65,cmp_e2ac2c,2024-11-23,es,paid_search,trial_pro,member,usr_72a81e65
usr_4b96faa2,cmp_001a87,2024-10-16,de,direct,free,member,usr_4b96faa2
usr_3f1ad619,cmp_406976,2024-01-10,uk,social,trial_basic,member,usr_3f1ad619
usr_5037901c,cmp_04e9c9,2024-01-12,uk,paid_search,free,member,usr_5037901c
usr_fa8ea937,cmp_1a4416,2024-04-07,de,direct,free,admin,usr_fa8ea937
usr_2a67ef5b,cmp_de733a,2024-08-10,de,social,trial_basic,member,usr_2a67ef5b
usr_c04ee066,cmp_a70507,2024-12-28,in,referral,trial_basic,member,usr_c04ee066
usr_b9fb20c1,cmp_8e5274,2024-11-24,es,organic,free,member,usr_b9fb20c1
usr_ad5e8c0a,cmp_f5bdba,2024-03-04,in,paid_search,trial_pro,viewer,usr_ad5e8c0a
usr_b58c046c,cmp_eab4ca,2024-11-21,fr,organic,free,admin,usr_b58c046c
usr_fc941bbb,cmp_1c25b5,2024-05-02,us,organic,free,admin,usr_fc941bbb
usr_f58128a9,cmp_fcd59e,2024-11-15,de,organic,trial_basic,member,usr_f58128a9
usr_2f8662e8,cmp_d4d93a,2024-07-07,us,paid_search,trial_basic,member,usr_2f8662e8
usr_d281864d,cmp_308882,2024-10-20,de,email,trial_pro,member,usr_d281864d
usr_7bcaab39,cmp_a4bda8,2024-05-15,de,paid_search,trial_pro,viewer,usr_7bcaab39
usr_5e4f10ea,cmp_4f1207,2024-11-10,in,referral,trial_basic,member,usr_5e4f10ea
usr_27d8b0de,cmp_6b6949,2024-10-28,us,referral,trial_basic,viewer,usr_27d8b0de
usr_61b58c3a,cmp_1d4ba5,2024-10-07,de,referral,trial_pro,member,usr_61b58c3a
usr_801ad1ed,cmp_8dce35,2024-10-17,de,social,trial_pro,member,usr_801ad1ed
usr_fd4aac04,cmp_1082b8,2024-02-16,in,organic,trial_pro,admin,usr_fd4aac04
usr_7255c24d,cmp_ee8097,2024-08-08,in,direct,free,member,usr_7255c24d
usr_f2b4bcc0,cmp_d81e41,2024-01-01,uk,email,trial_pro,member,usr_f2b4bcc0
usr_dd70e082,cmp_f4eb57,2024-02-21,uk,direct,trial_pro,member,usr_dd70e082
usr_69f5731b,cmp_62d61c,2024-02-22,us,email,trial_basic,member,usr_69f5731b
usr_18e517dd,cmp_5a9a2f,2024-04-08,de,social,trial_pro,member,usr_18e517dd
usr_8e819361,cmp_036f6a,2024-07-12,in,paid_search,trial_pro,member,usr_8e819361
usr_472bd370,cmp_e1c5d0,2024-01-06,es,social,trial_pro,admin,usr_472bd370
usr_2fd6f616,cmp_6bf0c4,2024-03-24,fr,email,trial_basic,member,usr_2fd6f616
usr_1bca29bb,cmp_7c4d7a,2024-12-20,es,direct,trial_basic,member,usr_1bca29bb
usr_c0039708,cmp_d53a2d,2024-01-30,fr,email,trial_basic,member,usr_c0039708
usr_15ef2b2c,cmp_42f901,2024-11-28,in,organic,trial_pro,viewer,usr_15ef2b2c
usr_ad54efb2,cmp_95d869,2024-04-22,de,email,trial_basic,viewer,usr_ad54efb2
usr_c50baae6,cmp_1fb3b0,2024-08-15,us,email,trial_basic,member,usr_c50baae6
usr_6c8af163,cmp_2e3811,2024-12-15,fr,referral,trial_basic,member,usr_6c8af163
usr_15349e13,cmp_e51aa9,2024-08-24,de,referral,free,member,usr_15349e13
usr_551b65dd,cmp_d54a4d,2024-03-30,uk,direct,trial_pro,viewer,usr_551b65dd
usr_7627a7bd,cmp_98f348,2024-10-17,fr,email,trial_pro,viewer,usr_7627a7bd
usr_b7bed360,cmp_eb790a,2024-12-29,es,direct,trial_basic,member,usr_b7bed360
usr_8ff72b3d,cmp_d4b164,2024-04-11,de,email,trial_basic,admin,usr_8ff72b3d
usr_fcb4311e,cmp_0d7d35,2024-05-13,es,paid_search,trial_pro,member,usr_fcb4311e
usr_46a5f5ad,cmp_d262a7,2024-05-25,de,paid_search,trial_pro,member,usr_46a5f5ad
usr_a2914cac,cmp_bf6b2c,2024-01-26,uk,organic,trial_basic,viewer,usr_a2914cac
usr_348b3ee0,cmp_3a8c84,2024-03-27,de,paid_search,trial_pro,member,usr_348b3ee0
usr_f17fb25b,cmp_69f4c0,2024-03-16,us,referral,free,admin,usr_f17fb25b
usr_e0fd0084,cmp_7e61b7,2024-08-18,in,direct,trial_basic,member,usr_e0fd0084
usr_69b2766a,cmp_70caa5,2024-05-14,us,direct,trial_basic,member,usr_69b2766a
usr_bd27e1c5,cmp_a01a6f,2024-08-13,uk,organic,trial_pro,viewer,usr_bd27e1c5
usr_4998f562,cmp_b0018d,2024-06-30,fr,email,trial_basic,member,usr_4998f562
usr_0ddfcfd8,cmp_db8e5b,2024-04-11,uk,organic,trial_basic,admin,usr_0ddfcfd8
usr_55b32812,cmp_66a659,2024-03-19,in,organic,trial_basic,viewer,usr_55b32812
usr_9266ccaa,cmp_88e9a9,2024-01-07,fr,social,trial_pro,viewer,usr_9266ccaa
usr_b1173b28,cmp_60ce2f,2024-12-27,fr,organic,trial_pro,member,usr_b1173b28
usr_29b2f315,cmp_1c2f04,2024-01-23,es,paid_search,trial_basic,member,usr_29b2f315
usr_6257eff5,cmp_36800a,2024-01-03,us,direct,trial_pro,viewer,usr_6257eff5
usr_896e6106,cmp_ec3a47,2024-10-19,us,referral,trial_pro,member,usr_896e6106
usr_5b070f63,cmp_3d7744,2024-09-16,uk,direct,trial_basic,viewer,usr_5b070f63
usr_461774f0,cmp_f30fc5,2024-01-23,fr,referral,trial_pro,member,usr_461774f0
usr_6215c968,cmp_30ea86,2024-08-02,in,referral,free,viewer,usr_6215c968
usr_ce13a6da,cmp_497d6f,2024-04-25,de,paid_search,free,viewer,usr_ce13a6da
usr_dc985f07,cmp_014e1e,2024-09-07,fr,paid_search,trial_basic,viewer,usr_dc985f07
usr_86f6d2b3,cmp_5b2f28,2024-08-25,fr,direct,trial_basic,admin,usr_86f6d2b3
usr_bf2e1517,cmp_055241,2024-11-30,fr,organic,free,admin,usr_bf2e1517
usr_c9fe7ef1,cmp_c776e1,2024-02-14,es,email,trial_pro,member,usr_c9fe7ef1
usr_01513ba0,cmp_35cef4,2024-09-13,es,paid_search,trial_pro,viewer,usr_01513ba0
usr_e9ef2b00,cmp_eac957,2024-06-22,fr,paid_search,trial_pro,member,usr_e9ef2b00
usr_73e04306,cmp_b6e38c,2024-01-21,uk,social,trial_basic,member,usr_73e04306
usr_03ff77b8,cmp_a5af23,2024-03-16,uk,organic,trial_basic,member,usr_03ff77b8
usr_6fd55c29,cmp_477fd3,2024-01-19,es,referral,trial_basic,member,usr_6fd55c29
usr_cfa4e7e6,cmp_e95363,2024-09-23,uk,referral,trial_basic,admin,usr_cfa4e7e6
usr_134af896,cmp_4b7810,2024-06-18,es,direct,trial_basic,viewer,usr_134af896
usr_2d2ba0c9,cmp_51b915,2024-07-27,uk,referral,free,member,usr_2d2ba0c9
usr_8f276016,cmp_e3a0e8,2024-09-02,us,direct,trial_basic,member,usr_8f276016
usr_5b9f8c41,cmp_c91e10,2024-11-11,es,email,trial_pro,viewer,usr_5b9f8c41
usr_e688b3bf,cmp_f72b4e,2024-10-21,fr,referral,trial_pro,member,usr_e688b3bf
usr_82117690,cmp_81aabe,2024-01-14,in,organic,trial_basic,admin,usr_82117690
usr_fd173f1e,cmp_c60284,2024-05-25,us,social,trial_basic,admin,usr_fd173f1e
usr_e24cdf11,cmp_d22ce9,2024-10-07,de,organic,trial_pro,admin,usr_e24cdf11
usr_03ce772f,cmp_4ab2b2,2024-01-10,in,social,trial_pro,viewer,usr_03ce772f
usr_d280811a,cmp_9207ef,2024-12-25,uk,referral,trial_pro,viewer,usr_d280811a
usr_102af699,cmp_89e003,2024-07-14,us,direct,trial_pro,viewer,usr_102af699
usr_aefde6bc,cmp_a99d8f,2024-02-11,de,direct,free,member,usr_aefde6bc
usr_ba153fb3,cmp_4dbb79,2024-09-27,uk,referral,trial_pro,admin,usr_ba153fb3
usr_f65aad23,cmp_371402,2024-01-04,us,organic,trial_pro,member,usr_f65aad23
usr_a011a684,cmp_c7ac33,2024-03-17,fr,social,trial_pro,admin,usr_a011a684
usr_ec493b0d,cmp_a40f88,2024-03-03,de,referral,trial_basic,member,usr_ec493b0d
usr_d8d29c43,cmp_603fa2,2024-11-27,fr,social,trial_pro,admin,usr_d8d29c43
usr_a47c10f3,cmp_2a5862,2024-04-08,uk,direct,trial_pro,viewer,usr_a47c10f3
usr_3ad80941,cmp_eec5a6,2024-10-13,us,social,trial_pro,viewer,usr_3ad80941
usr_093b8558,cmp_dd5b91,2024-08-27,uk,email,trial_basic,viewer,usr_093b8558
usr_19adc419,cmp_b76583,2024-03-03,es,email,trial_pro,member,usr_19adc419
usr_20a5a8a7,cmp_d58d55,2024-04-03,de,organic,trial_pro,admin,usr_20a5a8a7
usr_2e7f05a9,cmp_bd7d7d,2024-10-13,uk,direct,trial_basic,member,usr_2e7f05a9
usr_63562ac0,cmp_be6a4c,2024-10-11,fr,organic,trial_pro,member,usr_63562ac0
usr_fa3f0f36,cmp_e20e17,2024-07-30,in,direct,trial_pro,member,usr_fa3f0f36
usr_97763fca,cmp_6301c0,2024-07-05,in,social,free,viewer,usr_97763fca
usr_87a86d71,cmp_f73cc9,2024-09-08,in,organic,trial_basic,member,usr_87a86d71
usr_1e7f0b41,cmp_63db69,2024-12-14,es,direct,trial_pro,member,usr_1e7f0b41
usr_832421a2,cmp_cf6707,2024-06-28,es,email,free,viewer,usr_832421a2
usr_771c7335,cmp_0fca58,2024-05-26,de,direct,trial_pro,member,usr_771c7335
usr_d44a75ce,cmp_f5f332,2024-06-08,de,email,trial_basic,member,usr_d44a75ce
usr_70e6cbfe,cmp_f276ba,2024-02-23,in,paid_search,trial_basic,admin,usr_70e6cbfe
usr_859ce6c2,cmp_66dde6,2024-11-26,fr,referral,trial_pro,viewer,usr_859ce6c2
usr_a56555e5,cmp_2fe1f0,2024-10-25,fr,paid_search,free,member,usr_a56555e5
usr_ffa221eb,cmp_c4b051,2024-11-24,in,direct,trial_pro,admin,usr_ffa221eb
usr_09c8db44,cmp_cec888,2024-12-06,in,paid_search,trial_pro,admin,usr_09c8db44
usr_1018e4c4,cmp_2d184e,2024-01-19,de,email,trial_basic,member,usr_1018e4c4
usr_cf2b3026,cmp_30bad6,2024-09-26,in,paid_search,free,member,usr_cf2b3026
usr_cb18947a,cmp_d2c8a3,2024-09-24,fr,social,trial_basic,member,usr_cb18947a
usr_86fb6d11,cmp_807276,2024-06-04,fr,organic,trial_pro,member,usr_86fb6d11
usr_4ce75f5a,cmp_debfcf,2024-11-01,es,paid_search,trial_pro,member,usr_4ce75f5a
usr_f7651955,cmp_1c0813,2024-01-07,fr,organic,trial_pro,viewer,usr_f7651955
usr_965344ce,cmp_70ae63,2024-11-29,de,organic,free,viewer,usr_965344ce
usr_607bba68,cmp_ef6afb,2024-10-14,in,organic,free,member,usr_607bba68
usr_559864a0,cmp_f5b2f7,2024-04-15,fr,direct,trial_basic,member,usr_559864a0
usr_24fab2f0,cmp_663534,2024-09-07,uk,direct,trial_basic,viewer,usr_24fab2f0
usr_1d4c6650,cmp_27614c,2024-02-27,in,paid_search,trial_pro,viewer,usr_1d4c6650
usr_7dd55bf0,cmp_0479e7,2024-01-08,us,direct,trial_pro,viewer,usr_7dd55bf0
usr_7b3dcd1b,cmp_437a12,2024-10-18,us,paid_search,trial_pro,member,usr_7b3dcd1b
usr_e604842e,cmp_7b1973,2024-04-14,fr,direct,trial_basic,admin,usr_e604842e
usr_739a0bbe,cmp_2e016b,2024-08-25,uk,paid_search,trial_basic,member,usr_739a0bbe
usr_4dc65380,cmp_bc50a3,2024-09-02,in,social,trial_pro,member,usr_4dc65380
usr_3473f7d6,cmp_d4c9b6,2024-05-27,in,organic,trial_pro,member,usr_3473f7d6
usr_c3580a8e,cmp_978e34,2024-01-20,in,email,trial_basic,admin,usr_c3580a8e
usr_b29216ee,cmp_edbe15,2024-08-28,fr,paid_search,trial_pro,admin,usr_b29216ee
usr_d8e33d02,cmp_a56cbf,2024-03-27,uk,direct,trial_pro,admin,usr_d8e33d02
usr_32da247a,cmp_40e2e4,2024-02-25,es,direct,trial_pro,viewer,usr_32da247a
usr_a1b4ba57,cmp_1496ab,2024-11-05,es,direct,trial_basic,member,usr_a1b4ba57
usr_1f07ab2a,cmp_cc6244,2024-11-03,fr,email,trial_pro,member,usr_1f07ab2a
usr_65306401,cmp_96e548,2024-04-23,in,direct,free,member,usr_65306401
usr_7c7afc73,cmp_5dad88,2024-01-11,es,paid_search,trial_basic,member,usr_7c7afc73
usr_8101f94b,cmp_f98453,2024-02-13,in,social,free,member,usr_8101f94b
usr_aca9c704,cmp_a8fe3d,2024-04-25,de,paid_search,trial_basic,member,usr_aca9c704
usr_e73bc1ec,cmp_a8f225,2024-11-26,in,organic,trial_basic,viewer,usr_e73bc1ec
usr_c2f927d8,cmp_c64be9,2024-12-06,fr,paid_search,trial_pro,admin,usr_c2f927d8
usr_7089ba5d,cmp_1bb691,2024-10-15,in,organic,trial_pro,viewer,usr_7089ba5d
usr_777ae05c,cmp_75ebd3,2024-12-05,us,direct,trial_pro,viewer,usr_777ae05c
usr_3c71acbb,cmp_d582aa,2024-06-14,es,referral,trial_basic,viewer,usr_3c71acbb
usr_31523588,cmp_5be686,2024-06-05,uk,email,trial_pro,viewer,usr_31523588
usr_f73b482e,cmp_b7afa4,2024-07-26,uk,direct,trial_basic,member,usr_f73b482e
usr_b710a00f,cmp_20ac49,2024-09-02,uk,paid_search,trial_basic,viewer,usr_b710a00f
usr_b0b40c25,cmp_ff5f39,2024-02-03,in,paid_search,trial_pro,member,usr_b0b40c25
usr_eaa06e23,cmp_2d184e,2024-01-25,es,organic,trial_pro,member,usr_eaa06e23
usr_21b66f4d,cmp_3734ee,2024-01-27,fr,direct,free,member,usr_21b66f4d
usr_713a2a90,cmp_d12abf,2024-08-13,fr,organic,trial_pro,member,usr_713a2a90
usr_e971a201,cmp_e19051,2024-12-12,us,paid_search,trial_basic,viewer,usr_e971a201
usr_11dfd335,cmp_c6fff1,2024-11-05,uk,referral,trial_basic,admin,usr_11dfd335
usr_3da4710c,cmp_72099c,2024-10-31,in,referral,trial_pro,member,usr_3da4710c
usr_1f2ee06a,cmp_03dfad,2024-02-25,uk,social,trial_pro,member,usr_1f2ee06a
usr_6ee45997,cmp_7a57d2,2024-10-10,de,referral,trial_pro,viewer,usr_6ee45997
usr_1931d295,cmp_ad48b0,2024-07-25,us,social,free,viewer,usr_1931d295
usr_fb719fee,cmp_8ebe86,2024-03-30,uk,email,trial_pro,admin,usr_fb719fee
usr_15bf0e2c,cmp_837595,2024-10-16,in,referral,trial_basic,viewer,usr_15bf0e2c
usr_e3581d4a,cmp_d5b54e,2024-04-01,fr,direct,trial_pro,member,usr_e3581d4a
usr_e6341fec,cmp_84e2ec,2024-05-26,de,direct,trial_pro,member,usr_e6341fec
usr_3fb597c0,cmp_5d8942,2024-03-22,es,email,trial_basic,viewer,usr_3fb597c0
usr_01fd20fe,cmp_928c0a,2024-05-30,fr,email,trial_basic,member,usr_01fd20fe
usr_465891f6,cmp_f8ed59,2024-04-20,uk,referral,trial_basic,viewer,usr_465891f6
usr_184dfe92,cmp_4dc6e3,2024-12-19,us,email,trial_basic,member,usr_184dfe92
usr_3697d5fa,cmp_b8f23d,2024-02-27,in,paid_search,trial_pro,viewer,usr_3697d5fa
usr_a139072a,cmp_0b06c6,2024-12-14,de,referral,free,member,usr_a139072a
usr_388363a8,cmp_db7cd3,2024-03-25,fr,social,trial_basic,viewer,usr_388363a8
usr_a7bd2432,cmp_acec39,2024-12-09,es,direct,trial_basic,member,usr_a7bd2432
usr_164b59fa,cmp_959a19,2024-09-27,us,organic,trial_pro,admin,usr_164b59fa
usr_6dd450d1,cmp_bc4158,2024-04-22,fr,referral,free,member,usr_6dd450d1
usr_283a05ae,cmp_02df2e,2024-06-20,uk,organic,trial_basic,viewer,usr_283a05ae
usr_152447f2,cmp_b7de84,2024-02-29,fr,social,trial_basic,viewer,usr_152447f2
usr_00794744,cmp_4f735f,2024-07-19,uk,email,trial_basic,viewer,usr_00794744
usr_ad43b0c7,cmp_6643df,2024-01-02,fr,organic,trial_basic,admin,usr_ad43b0c7
usr_4d3f0c43,cmp_204789,2024-05-05,in,social,free,member,usr_4d3f0c43
