invoice_id,customer_id,amount,revenue_date,revenue_type
sub_b95240_inv_1,usr_0f7e09b4,29.0,2024-05-28,new
sub_b95240_inv_2,usr_0f7e09b4,29.0,2024-06-28,recurring
sub_b95240_inv_3,usr_0f7e09b4,29.0,2024-07-28,recurring
sub_b95240_inv_4,usr_0f7e09b4,29.0,2024-08-28,recurring
sub_b95240_inv_5,usr_0f7e09b4,29.0,2024-09-28,recurring
sub_b95240_inv_6,usr_0f7e09b4,29.0,2024-10-28,recurring
sub_b95240_inv_7,usr_0f7e09b4,29.0,2024-11-28,recurring
sub_b95240_inv_8,usr_0f7e09b4,29.0,2024-12-28,recurring
sub_b95240_inv_9,usr_0f7e09b4,29.0,2025-01-28,recurring
sub_b95240_inv_10,usr_0f7e09b4,29.0,2025-02-28,recurring
sub_b95240_inv_11,usr_0f7e09b4,29.0,2025-03-28,recurring
sub_b95240_inv_12,usr_0f7e09b4,29.0,2025-04-28,recurring
sub_b95240_inv_13,usr_0f7e09b4,29.0,2025-05-28,recurring
sub_b95240_inv_14,usr_0f7e09b4,29.0,2025-06-28,recurring
sub_b95240_inv_15,usr_0f7e09b4,29.0,2025-07-28,recurring
sub_b95240_inv_16,usr_0f7e09b4,29.0,2025-08-28,recurring
sub_b95240_inv_17,usr_0f7e09b4,29.0,2025-09-28,recurring
sub_b95240_inv_18,usr_0f7e09b4,29.0,2025-10-28,recurring
sub_b95240_inv_19,usr_0f7e09b4,29.0,2025-11-28,recurring
sub_b82a5f_inv_1,usr_cc4913f3,0.0,2024-10-05,new
sub_a52e5e_inv_1,usr_cc4913f3,29.0,2024-10-20,new
sub_bd84c8_inv_1,usr_cc4913f3,29.0,2024-11-20,new
sub_bd84c8_inv_2,usr_cc4913f3,29.0,2024-12-20,recurring
sub_bd84c8_inv_3,usr_cc4913f3,29.0,2025-01-20,recurring
sub_bd84c8_inv_4,usr_cc4913f3,29.0,2025-02-20,recurring
sub_bd84c8_inv_5,usr_cc4913f3,29.0,2025-03-20,recurring
sub_bd84c8_inv_6,usr_cc4913f3,29.0,2025-04-20,recurring
sub_bd84c8_inv_7,usr_cc4913f3,29.0,2025-05-20,recurring
sub_bd84c8_inv_8,usr_cc4913f3,29.0,2025-06-20,recurring
sub_bd84c8_inv_9,usr_cc4913f3,29.0,2025-07-20,recurring
sub_bd84c8_inv_10,usr_cc4913f3,29.0,2025-08-20,recurring
sub_bd84c8_inv_11,usr_cc4913f3,29.0,2025-09-20,recurring
sub_bd84c8_inv_12,usr_cc4913f3,29.0,2025-10-20,recurring
sub_bd84c8_inv_13,usr_cc4913f3,29.0,2025-11-20,recurring
sub_e1aa31_inv_1,usr_990cbbcc,0.0,2024-01-09,new
sub_67d7bb_inv_1,usr_1fb22a1e,0.0,2024-10-04,new
sub_40f9f6_inv_1,usr_e4f193c7,0.0,2024-05-10,new
sub_da50c1_inv_1,usr_e9b6d021,0.0,2024-05-07,new
sub_bb69fc_inv_1,usr_2713fc10,0.0,2024-03-02,new
sub_562309_inv_1,usr_76070024,0.0,2024-10-25,new
sub_a19157_inv_1,usr_f291264e,0.0,2024-12-26,new
sub_093595_inv_1,usr_a9948e24,0.0,2024-04-29,new
sub_043973_inv_1,usr_e6889b3c,0.0,2024-04-19,new
sub_cffa76_inv_1,usr_c083be37,0.0,2024-04-11,new
sub_52b0b9_inv_1,usr_c083be37,29.0,2024-04-26,new
sub_52b0b9_inv_2,usr_c083be37,29.0,2024-05-26,recurring
sub_bf1d89_inv_1,usr_c083be37,29.0,2024-05-27,new
sub_bf1d89_inv_2,usr_c083be37,29.0,2024-06-27,recurring
sub_bf1d89_inv_3,usr_c083be37,29.0,2024-07-27,recurring
sub_bf1d89_inv_4,usr_c083be37,29.0,2024-08-27,recurring
sub_bf1d89_inv_5,usr_c083be37,29.0,2024-09-27,recurring
sub_bf1d89_inv_6,usr_c083be37,29.0,2024-10-27,recurring
sub_bf1d89_inv_7,usr_c083be37,29.0,2024-11-27,recurring
sub_bf1d89_inv_8,usr_c083be37,29.0,2024-12-27,recurring
sub_bf1d89_inv_9,usr_c083be37,29.0,2025-01-27,recurring
sub_bf1d89_inv_10,usr_c083be37,29.0,2025-02-27,recurring
sub_bf1d89_inv_11,usr_c083be37,29.0,2025-03-27,recurring
sub_bf1d89_inv_12,usr_c083be37,29.0,2025-04-27,recurring
sub_bf1d89_inv_13,usr_c083be37,29.0,2025-05-27,recurring
sub_bf1d89_inv_14,usr_c083be37,29.0,2025-06-27,recurring
sub_bf1d89_inv_15,usr_c083be37,29.0,2025-07-27,recurring
sub_bf1d89_inv_16,usr_c083be37,29.0,2025-08-27,recurring
sub_bf1d89_inv_17,usr_c083be37,29.0,2025-09-27,recurring
sub_bf1d89_inv_18,usr_c083be37,29.0,2025-10-27,recurring
sub_bf1d89_inv_19,usr_c083be37,29.0,2025-11-27,recurring
sub_6cce4e_inv_1,usr_e9a5c8b6,0.0,2024-05-27,new
sub_fb49df_inv_1,usr_38dc1ea0,0.0,2024-04-20,new
sub_d6a0b4_inv_1,usr_bb5596cf,0.0,2024-02-04,new
sub_c2e517_inv_1,usr_12ad3f91,0.0,2024-04-13,new
sub_45a01d_inv_1,usr_5e5a9f91,0.0,2024-04-17,new
sub_a62068_inv_1,usr_5e5a9f91,99.0,2024-05-02,new
sub_9d21b0_inv_1,usr_5e5a9f91,99.0,2024-06-02,new
sub_9d21b0_inv_2,usr_5e5a9f91,99.0,2024-07-02,recurring
sub_9d21b0_inv_3,usr_5e5a9f91,99.0,2024-08-02,recurring
sub_9d21b0_inv_4,usr_5e5a9f91,99.0,2024-09-02,recurring
sub_9d21b0_inv_5,usr_5e5a9f91,99.0,2024-10-02,recurring
sub_9d21b0_inv_6,usr_5e5a9f91,99.0,2024-11-02,recurring
sub_9d21b0_inv_7,usr_5e5a9f91,99.0,2024-12-02,recurring
sub_9d21b0_inv_8,usr_5e5a9f91,99.0,2025-01-02,recurring
sub_9d21b0_inv_9,usr_5e5a9f91,99.0,2025-02-02,recurring
sub_9d21b0_inv_10,usr_5e5a9f91,99.0,2025-03-02,recurring
sub_9d21b0_inv_11,usr_5e5a9f91,99.0,2025-04-02,recurring
sub_9d21b0_inv_12,usr_5e5a9f91,99.0,2025-05-02,recurring
sub_9d21b0_inv_13,usr_5e5a9f91,99.0,2025-06-02,recurring
sub_9d21b0_inv_14,usr_5e5a9f91,99.0,2025-07-02,recurring
sub_9d21b0_inv_15,usr_5e5a9f91,99.0,2025-08-02,recurring
sub_9d21b0_inv_16,usr_5e5a9f91,99.0,2025-09-02,recurring
sub_9d21b0_inv_17,usr_5e5a9f91,99.0,2025-10-02,recurring
sub_9d21b0_inv_18,usr_5e5a9f91,99.0,2025-11-02,recurring
sub_9d21b0_inv_19,usr_5e5a9f91,99.0,2025-12-02,recurring
sub_91a6ba_inv_1,usr_a7b7ec1d,0.0,2024-02-05,new
sub_7a4df0_inv_1,usr_5529e259,0.0,2024-10-27,new
sub_dc9be6_inv_1,usr_244d94b5,0.0,2024-04-29,new
sub_5e0306_inv_1,usr_94230f02,0.0,2024-04-02,new
sub_be7ac2_inv_1,usr_03427d18,0.0,2024-01-18,new
sub_1af9c5_inv_1,usr_ca713002,0.0,2024-08-21,new
sub_520f08_inv_1,usr_1bf5f268,0.0,2024-04-14,new
sub_bd92bd_inv_1,usr_1bf5f268,29.0,2024-04-29,new
sub_bd92bd_inv_2,usr_1bf5f268,29.0,2024-05-29,recurring
sub_5234d7_inv_1,usr_1bf5f268,29.0,2024-05-30,new
sub_5234d7_inv_2,usr_1bf5f268,29.0,2024-06-30,recurring
sub_5234d7_inv_3,usr_1bf5f268,29.0,2024-07-30,recurring
sub_5234d7_inv_4,usr_1bf5f268,29.0,2024-08-30,recurring
sub_5234d7_inv_5,usr_1bf5f268,29.0,2024-09-30,recurring
sub_5234d7_inv_6,usr_1bf5f268,29.0,2024-10-30,recurring
sub_5234d7_inv_7,usr_1bf5f268,29.0,2024-11-30,recurring
sub_5234d7_inv_8,usr_1bf5f268,29.0,2024-12-30,recurring
sub_5234d7_inv_9,usr_1bf5f268,29.0,2025-01-30,recurring
sub_5234d7_inv_10,usr_1bf5f268,29.0,2025-02-28,recurring
sub_5234d7_inv_11,usr_1bf5f268,29.0,2025-03-28,recurring
sub_5234d7_inv_12,usr_1bf5f268,29.0,2025-04-28,recurring
sub_5234d7_inv_13,usr_1bf5f268,29.0,2025-05-28,recurring
sub_5234d7_inv_14,usr_1bf5f268,29.0,2025-06-28,recurring
sub_5234d7_inv_15,usr_1bf5f268,29.0,2025-07-28,recurring
sub_5234d7_inv_16,usr_1bf5f268,29.0,2025-08-28,recurring
sub_5234d7_inv_17,usr_1bf5f268,29.0,2025-09-28,recurring
sub_5234d7_inv_18,usr_1bf5f268,29.0,2025-10-28,recurring
sub_5234d7_inv_19,usr_1bf5f268,29.0,2025-11-28,recurring
sub_6574fa_inv_1,usr_94c9cab9,0.0,2024-10-17,new
sub_864799_inv_1,usr_94c9cab9,99.0,2024-11-01,new
sub_864799_inv_2,usr_94c9cab9,99.0,2024-12-01,recurring
sub_febd18_inv_1,usr_94c9cab9,99.0,2024-12-02,new
sub_febd18_inv_2,usr_94c9cab9,99.0,2025-01-02,recurring
sub_febd18_inv_3,usr_94c9cab9,99.0,2025-02-02,recurring
sub_febd18_inv_4,usr_94c9cab9,99.0,2025-03-02,recurring
sub_febd18_inv_5,usr_94c9cab9,99.0,2025-04-02,recurring
sub_febd18_inv_6,usr_94c9cab9,99.0,2025-05-02,recurring
sub_febd18_inv_7,usr_94c9cab9,99.0,2025-06-02,recurring
sub_febd18_inv_8,usr_94c9cab9,99.0,2025-07-02,recurring
sub_febd18_inv_9,usr_94c9cab9,99.0,2025-08-02,recurring
sub_febd18_inv_10,usr_94c9cab9,99.0,2025-09-02,recurring
sub_febd18_inv_11,usr_94c9cab9,99.0,2025-10-02,recurring
sub_febd18_inv_12,usr_94c9cab9,99.0,2025-11-02,recurring
sub_febd18_inv_13,usr_94c9cab9,99.0,2025-12-02,recurring
sub_98bdb1_inv_1,usr_e6a1a597,0.0,2024-04-02,new
sub_cee50d_inv_1,usr_1ca59c75,0.0,2024-07-22,new
sub_8cb14e_inv_1,usr_e43ada7b,0.0,2024-04-25,new
sub_329307_inv_1,usr_453ae860,0.0,2024-06-28,new
sub_7f547a_inv_1,usr_45357ec0,0.0,2024-12-17,new
sub_482336_inv_1,usr_17ecb687,0.0,2024-02-29,new
sub_adfe65_inv_1,usr_786bdb08,0.0,2024-08-30,new
sub_a94366_inv_1,usr_786bdb08,99.0,2024-09-14,new
sub_a94366_inv_2,usr_786bdb08,99.0,2024-10-14,recurring
sub_0133fe_inv_1,usr_786bdb08,99.0,2024-10-15,new
sub_0133fe_inv_2,usr_786bdb08,99.0,2024-11-15,recurring
sub_0133fe_inv_3,usr_786bdb08,99.0,2024-12-15,recurring
sub_0133fe_inv_4,usr_786bdb08,99.0,2025-01-15,recurring
sub_0133fe_inv_5,usr_786bdb08,99.0,2025-02-15,recurring
sub_0133fe_inv_6,usr_786bdb08,99.0,2025-03-15,recurring
sub_0133fe_inv_7,usr_786bdb08,99.0,2025-04-15,recurring
sub_0133fe_inv_8,usr_786bdb08,99.0,2025-05-15,recurring
sub_0133fe_inv_9,usr_786bdb08,99.0,2025-06-15,recurring
sub_0133fe_inv_10,usr_786bdb08,99.0,2025-07-15,recurring
sub_0133fe_inv_11,usr_786bdb08,99.0,2025-08-15,recurring
sub_0133fe_inv_12,usr_786bdb08,99.0,2025-09-15,recurring
sub_0133fe_inv_13,usr_786bdb08,99.0,2025-10-15,recurring
sub_0133fe_inv_14,usr_786bdb08,99.0,2025-11-15,recurring
sub_262cc3_inv_1,usr_df36efba,0.0,2024-08-08,new
sub_0030b5_inv_1,usr_8e7bd10e,0.0,2024-02-20,new
sub_c66650_inv_1,usr_c682bbaf,0.0,2024-10-24,new
sub_d60e45_inv_1,usr_8eb55f5d,0.0,2024-12-25,new
sub_06f019_inv_1,usr_54bc4273,0.0,2024-05-09,new
sub_d312d5_inv_1,usr_54bc4273,29.0,2024-05-24,new
sub_9eafab_inv_1,usr_54bc4273,29.0,2024-06-24,new
sub_9eafab_inv_2,usr_54bc4273,29.0,2024-07-24,recurring
sub_9eafab_inv_3,usr_54bc4273,29.0,2024-08-24,recurring
sub_9eafab_inv_4,usr_54bc4273,29.0,2024-09-24,recurring
sub_9eafab_inv_5,usr_54bc4273,29.0,2024-10-24,recurring
sub_9eafab_inv_6,usr_54bc4273,29.0,2024-11-24,recurring
sub_9eafab_inv_7,usr_54bc4273,29.0,2024-12-24,recurring
sub_9eafab_inv_8,usr_54bc4273,29.0,2025-01-24,recurring
sub_9eafab_inv_9,usr_54bc4273,29.0,2025-02-24,recurring
sub_9eafab_inv_10,usr_54bc4273,29.0,2025-03-24,recurring
sub_9eafab_inv_11,usr_54bc4273,29.0,2025-04-24,recurring
sub_9eafab_inv_12,usr_54bc4273,29.0,2025-05-24,recurring
sub_9eafab_inv_13,usr_54bc4273,29.0,2025-06-24,recurring
sub_9eafab_inv_14,usr_54bc4273,29.0,2025-07-24,recurring
sub_9eafab_inv_15,usr_54bc4273,29.0,2025-08-24,recurring
sub_9eafab_inv_16,usr_54bc4273,29.0,2025-09-24,recurring
sub_9eafab_inv_17,usr_54bc4273,29.0,2025-10-24,recurring
sub_9eafab_inv_18,usr_54bc4273,29.0,2025-11-24,recurring
sub_8bc5ab_inv_1,usr_4bc1b1dc,0.0,2024-09-19,new
sub_d8b342_inv_1,usr_6b8ce517,0.0,2024-11-10,new
sub_635dd1_inv_1,usr_578fb030,0.0,2024-11-24,new
sub_815b30_inv_1,usr_7b55a5b4,0.0,2024-11-16,new
sub_5152e6_inv_1,usr_17c8db46,0.0,2024-04-18,new
sub_9e68c1_inv_1,usr_e857d629,0.0,2024-04-15,new
sub_69778f_inv_1,usr_6b68bab1,0.0,2024-05-04,new
sub_a2691d_inv_1,usr_90c416f1,0.0,2024-10-08,new
sub_0fbd7d_inv_1,usr_0753f746,0.0,2024-10-01,new
sub_e7b743_inv_1,usr_b3dc4282,0.0,2024-06-20,new
sub_9b90ea_inv_1,usr_b3dc4282,99.0,2024-07-05,new
sub_8f966b_inv_1,usr_b3dc4282,0.0,2024-08-05,new
sub_2e4676_inv_1,usr_a8fa63ca,0.0,2024-04-22,new
sub_43228a_inv_1,usr_78dcd809,0.0,2024-08-30,new
sub_4437a0_inv_1,usr_8e1a7f47,0.0,2024-04-19,new
sub_1a8eac_inv_1,usr_cb2a79ea,0.0,2024-10-05,new
sub_9bb15c_inv_1,usr_cb2a79ea,29.0,2024-10-20,new
sub_861275_inv_1,usr_cb2a79ea,29.0,2024-11-20,new
sub_861275_inv_2,usr_cb2a79ea,29.0,2024-12-20,recurring
sub_861275_inv_3,usr_cb2a79ea,29.0,2025-01-20,recurring
sub_861275_inv_4,usr_cb2a79ea,29.0,2025-02-20,recurring
sub_861275_inv_5,usr_cb2a79ea,29.0,2025-03-20,recurring
sub_861275_inv_6,usr_cb2a79ea,29.0,2025-04-20,recurring
sub_861275_inv_7,usr_cb2a79ea,29.0,2025-05-20,recurring
sub_861275_inv_8,usr_cb2a79ea,29.0,2025-06-20,recurring
sub_861275_inv_9,usr_cb2a79ea,29.0,2025-07-20,recurring
sub_861275_inv_10,usr_cb2a79ea,29.0,2025-08-20,recurring
sub_861275_inv_11,usr_cb2a79ea,29.0,2025-09-20,recurring
sub_861275_inv_12,usr_cb2a79ea,29.0,2025-10-20,recurring
sub_861275_inv_13,usr_cb2a79ea,29.0,2025-11-20,recurring
sub_9d07ed_inv_1,usr_c69ee185,0.0,2024-12-01,new
sub_3601a1_inv_1,usr_c69ee185,290.0,2024-12-16,new
sub_3601a1_inv_2,usr_c69ee185,290.0,2025-01-16,recurring
sub_3601a1_inv_3,usr_c69ee185,290.0,2025-02-16,recurring
sub_3601a1_inv_4,usr_c69ee185,290.0,2025-03-16,recurring
sub_3601a1_inv_5,usr_c69ee185,290.0,2025-04-16,recurring
sub_3601a1_inv_6,usr_c69ee185,290.0,2025-05-16,recurring
sub_3601a1_inv_7,usr_c69ee185,290.0,2025-06-16,recurring
sub_3601a1_inv_8,usr_c69ee185,290.0,2025-07-16,recurring
sub_3601a1_inv_9,usr_c69ee185,290.0,2025-08-16,recurring
sub_3601a1_inv_10,usr_c69ee185,290.0,2025-09-16,recurring
sub_3601a1_inv_11,usr_c69ee185,290.0,2025-10-16,recurring
sub_3601a1_inv_12,usr_c69ee185,290.0,2025-11-16,recurring
sub_eeacb5_inv_1,usr_531bb921,0.0,2024-12-03,new
sub_aafd01_inv_1,usr_f7007170,0.0,2024-11-11,new
sub_23ab8e_inv_1,usr_f7007170,99.0,2024-11-26,new
sub_23ab8e_inv_2,usr_f7007170,99.0,2024-12-26,recurring
sub_2032ec_inv_1,usr_f7007170,99.0,2024-12-27,new
sub_2032ec_inv_2,usr_f7007170,99.0,2025-01-27,recurring
sub_2032ec_inv_3,usr_f7007170,99.0,2025-02-27,recurring
sub_2032ec_inv_4,usr_f7007170,99.0,2025-03-27,recurring
sub_2032ec_inv_5,usr_f7007170,99.0,2025-04-27,recurring
sub_2032ec_inv_6,usr_f7007170,99.0,2025-05-27,recurring
sub_2032ec_inv_7,usr_f7007170,99.0,2025-06-27,recurring
sub_2032ec_inv_8,usr_f7007170,99.0,2025-07-27,recurring
sub_2032ec_inv_9,usr_f7007170,99.0,2025-08-27,recurring
sub_2032ec_inv_10,usr_f7007170,99.0,2025-09-27,recurring
sub_2032ec_inv_11,usr_f7007170,99.0,2025-10-27,recurring
sub_2032ec_inv_12,usr_f7007170,99.0,2025-11-27,recurring
sub_bc5e05_inv_1,usr_3e5de501,0.0,2024-02-12,new
sub_a47fc5_inv_1,usr_565c318f,0.0,2024-05-10,new
sub_e66870_inv_1,usr_8d990ced,0.0,2024-07-21,new
sub_d4f9c1_inv_1,usr_79b95331,0.0,2024-03-26,new
sub_747683_inv_1,usr_58a6f81e,0.0,2024-05-02,new
sub_081573_inv_1,usr_6513306d,0.0,2024-02-04,new
sub_ca84a6_inv_1,usr_6513306d,29.0,2024-02-19,new
sub_ca84a6_inv_2,usr_6513306d,29.0,2024-03-19,recurring
sub_e7f9c0_inv_1,usr_6513306d,29.0,2024-03-21,new
sub_e7f9c0_inv_2,usr_6513306d,29.0,2024-04-21,recurring
sub_e7f9c0_inv_3,usr_6513306d,29.0,2024-05-21,recurring
sub_e7f9c0_inv_4,usr_6513306d,29.0,2024-06-21,recurring
sub_e7f9c0_inv_5,usr_6513306d,29.0,2024-07-21,recurring
sub_e7f9c0_inv_6,usr_6513306d,29.0,2024-08-21,recurring
sub_e7f9c0_inv_7,usr_6513306d,29.0,2024-09-21,recurring
sub_e7f9c0_inv_8,usr_6513306d,29.0,2024-10-21,recurring
sub_e7f9c0_inv_9,usr_6513306d,29.0,2024-11-21,recurring
sub_e7f9c0_inv_10,usr_6513306d,29.0,2024-12-21,recurring
sub_e7f9c0_inv_11,usr_6513306d,29.0,2025-01-21,recurring
sub_e7f9c0_inv_12,usr_6513306d,29.0,2025-02-21,recurring
sub_e7f9c0_inv_13,usr_6513306d,29.0,2025-03-21,recurring
sub_e7f9c0_inv_14,usr_6513306d,29.0,2025-04-21,recurring
sub_e7f9c0_inv_15,usr_6513306d,29.0,2025-05-21,recurring
sub_e7f9c0_inv_16,usr_6513306d,29.0,2025-06-21,recurring
sub_e7f9c0_inv_17,usr_6513306d,29.0,2025-07-21,recurring
sub_e7f9c0_inv_18,usr_6513306d,29.0,2025-08-21,recurring
sub_e7f9c0_inv_19,usr_6513306d,29.0,2025-09-21,recurring
sub_e7f9c0_inv_20,usr_6513306d,29.0,2025-10-21,recurring
sub_e7f9c0_inv_21,usr_6513306d,29.0,2025-11-21,recurring
sub_2ac1ba_inv_1,usr_c665c565,0.0,2024-11-17,new
sub_ea68ce_inv_1,usr_ddb50518,0.0,2024-12-07,new
sub_c49713_inv_1,usr_50b3c7f7,0.0,2024-03-12,new
sub_dcab94_inv_1,usr_c47ce302,0.0,2024-10-09,new
sub_f80ac2_inv_1,usr_757b53ac,0.0,2024-05-23,new
sub_0ae67f_inv_1,usr_fdf95bbe,0.0,2024-05-03,new
sub_220dc4_inv_1,usr_1b6893e1,0.0,2024-04-19,new
sub_3421a4_inv_1,usr_88ad7a12,0.0,2024-12-23,new
sub_7aea19_inv_1,usr_a0c23398,0.0,2024-01-30,new
sub_506465_inv_1,usr_a0c23398,290.0,2024-02-14,new
sub_506465_inv_2,usr_a0c23398,290.0,2024-03-14,recurring
sub_506465_inv_3,usr_a0c23398,290.0,2024-04-14,recurring
sub_506465_inv_4,usr_a0c23398,290.0,2024-05-14,recurring
sub_506465_inv_5,usr_a0c23398,290.0,2024-06-14,recurring
sub_506465_inv_6,usr_a0c23398,290.0,2024-07-14,recurring
sub_506465_inv_7,usr_a0c23398,290.0,2024-08-14,recurring
sub_506465_inv_8,usr_a0c23398,290.0,2024-09-14,recurring
sub_506465_inv_9,usr_a0c23398,290.0,2024-10-14,recurring
sub_506465_inv_10,usr_a0c23398,290.0,2024-11-14,recurring
sub_506465_inv_11,usr_a0c23398,290.0,2024-12-14,recurring
sub_506465_inv_12,usr_a0c23398,290.0,2025-01-14,recurring
sub_506465_inv_13,usr_a0c23398,290.0,2025-02-14,recurring
sub_506465_inv_14,usr_a0c23398,290.0,2025-03-14,recurring
sub_506465_inv_15,usr_a0c23398,290.0,2025-04-14,recurring
sub_506465_inv_16,usr_a0c23398,290.0,2025-05-14,recurring
sub_506465_inv_17,usr_a0c23398,290.0,2025-06-14,recurring
sub_506465_inv_18,usr_a0c23398,290.0,2025-07-14,recurring
sub_506465_inv_19,usr_a0c23398,290.0,2025-08-14,recurring
sub_506465_inv_20,usr_a0c23398,290.0,2025-09-14,recurring
sub_506465_inv_21,usr_a0c23398,290.0,2025-10-14,recurring
sub_506465_inv_22,usr_a0c23398,290.0,2025-11-14,recurring
sub_ab19c5_inv_1,usr_53c3248e,0.0,2024-09-29,new
sub_54571b_inv_1,usr_62851821,0.0,2024-09-29,new
sub_fe8556_inv_1,usr_c72c8262,0.0,2024-09-19,new
sub_b3015a_inv_1,usr_a9870f17,0.0,2024-01-01,new
sub_24a853_inv_1,usr_e07ad89f,0.0,2024-08-20,new
sub_13994e_inv_1,usr_a3b45049,0.0,2024-03-22,new
sub_35efb9_inv_1,usr_8f03170e,0.0,2024-07-18,new
sub_3d6866_inv_1,usr_123f3060,0.0,2024-02-10,new
sub_944d3c_inv_1,usr_59c1c432,0.0,2024-02-20,new
sub_34b25c_inv_1,usr_59c1c432,99.0,2024-03-06,new
sub_01c826_inv_1,usr_59c1c432,99.0,2024-04-06,new
sub_01c826_inv_2,usr_59c1c432,99.0,2024-05-06,recurring
sub_01c826_inv_3,usr_59c1c432,99.0,2024-06-06,recurring
sub_01c826_inv_4,usr_59c1c432,99.0,2024-07-06,recurring
sub_01c826_inv_5,usr_59c1c432,99.0,2024-08-06,recurring
sub_01c826_inv_6,usr_59c1c432,99.0,2024-09-06,recurring
sub_01c826_inv_7,usr_59c1c432,99.0,2024-10-06,recurring
sub_01c826_inv_8,usr_59c1c432,99.0,2024-11-06,recurring
sub_01c826_inv_9,usr_59c1c432,99.0,2024-12-06,recurring
sub_01c826_inv_10,usr_59c1c432,99.0,2025-01-06,recurring
sub_01c826_inv_11,usr_59c1c432,99.0,2025-02-06,recurring
sub_01c826_inv_12,usr_59c1c432,99.0,2025-03-06,recurring
sub_01c826_inv_13,usr_59c1c432,99.0,2025-04-06,recurring
sub_01c826_inv_14,usr_59c1c432,99.0,2025-05-06,recurring
sub_01c826_inv_15,usr_59c1c432,99.0,2025-06-06,recurring
sub_01c826_inv_16,usr_59c1c432,99.0,2025-07-06,recurring
sub_01c826_inv_17,usr_59c1c432,99.0,2025-08-06,recurring
sub_01c826_inv_18,usr_59c1c432,99.0,2025-09-06,recurring
sub_01c826_inv_19,usr_59c1c432,99.0,2025-10-06,recurring
sub_01c826_inv_20,usr_59c1c432,99.0,2025-11-06,recurring
sub_01c826_inv_21,usr_59c1c432,99.0,2025-12-06,recurring
sub_8f1301_inv_1,usr_ec9601f4,0.0,2024-12-27,new
sub_a87bbe_inv_1,usr_36864ab1,0.0,2024-05-05,new
sub_dd3dff_inv_1,usr_32c089d2,0.0,2024-10-31,new
sub_adc951_inv_1,usr_5a5ccef0,0.0,2024-03-10,new
sub_a693fb_inv_1,usr_2e488680,0.0,2024-07-26,new
sub_65e2d5_inv_1,usr_2e488680,99.0,2024-08-10,new
sub_3d29a2_inv_1,usr_2e488680,99.0,2024-09-10,new
sub_3d29a2_inv_2,usr_2e488680,99.0,2024-10-10,recurring
sub_3d29a2_inv_3,usr_2e488680,99.0,2024-11-10,recurring
sub_3d29a2_inv_4,usr_2e488680,99.0,2024-12-10,recurring
sub_3d29a2_inv_5,usr_2e488680,99.0,2025-01-10,recurring
sub_3d29a2_inv_6,usr_2e488680,99.0,2025-02-10,recurring
sub_3d29a2_inv_7,usr_2e488680,99.0,2025-03-10,recurring
sub_3d29a2_inv_8,usr_2e488680,99.0,2025-04-10,recurring
sub_3d29a2_inv_9,usr_2e488680,99.0,2025-05-10,recurring
sub_3d29a2_inv_10,usr_2e488680,99.0,2025-06-10,recurring
sub_3d29a2_inv_11,usr_2e488680,99.0,2025-07-10,recurring
sub_3d29a2_inv_12,usr_2e488680,99.0,2025-08-10,recurring
sub_3d29a2_inv_13,usr_2e488680,99.0,2025-09-10,recurring
sub_3d29a2_inv_14,usr_2e488680,99.0,2025-10-10,recurring
sub_3d29a2_inv_15,usr_2e488680,99.0,2025-11-10,recurring
sub_3d29a2_inv_16,usr_2e488680,99.0,2025-12-10,recurring
sub_975c26_inv_1,usr_fbe600ef,0.0,2024-11-17,new
sub_46623c_inv_1,usr_ab7effe7,0.0,2024-03-19,new
sub_9ff8db_inv_1,usr_ab7effe7,290.0,2024-04-03,new
sub_9ff8db_inv_2,usr_ab7effe7,290.0,2024-05-03,recurring
sub_9ff8db_inv_3,usr_ab7effe7,290.0,2024-06-03,recurring
sub_9ff8db_inv_4,usr_ab7effe7,290.0,2024-07-03,recurring
sub_9ff8db_inv_5,usr_ab7effe7,290.0,2024-08-03,recurring
sub_9ff8db_inv_6,usr_ab7effe7,290.0,2024-09-03,recurring
sub_9ff8db_inv_7,usr_ab7effe7,290.0,2024-10-03,recurring
sub_9ff8db_inv_8,usr_ab7effe7,290.0,2024-11-03,recurring
sub_9ff8db_inv_9,usr_ab7effe7,290.0,2024-12-03,recurring
sub_9ff8db_inv_10,usr_ab7effe7,290.0,2025-01-03,recurring
sub_9ff8db_inv_11,usr_ab7effe7,290.0,2025-02-03,recurring
sub_9ff8db_inv_12,usr_ab7effe7,290.0,2025-03-03,recurring
sub_9ff8db_inv_13,usr_ab7effe7,290.0,2025-04-03,recurring
sub_9ff8db_inv_14,usr_ab7effe7,290.0,2025-05-03,recurring
sub_9ff8db_inv_15,usr_ab7effe7,290.0,2025-06-03,recurring
sub_9ff8db_inv_16,usr_ab7effe7,290.0,2025-07-03,recurring
sub_9ff8db_inv_17,usr_ab7effe7,290.0,2025-08-03,recurring
sub_9ff8db_inv_18,usr_ab7effe7,290.0,2025-09-03,recurring
sub_9ff8db_inv_19,usr_ab7effe7,290.0,2025-10-03,recurring
sub_9ff8db_inv_20,usr_ab7effe7,290.0,2025-11-03,recurring
sub_9ff8db_inv_21,usr_ab7effe7,290.0,2025-12-03,recurring
sub_45c72d_inv_1,usr_61baa4da,0.0,2024-10-15,new
sub_d3f63b_inv_1,usr_33b0a7bb,0.0,2024-11-05,new
sub_f51b1b_inv_1,usr_24b5d274,0.0,2024-12-03,new
